Title,PromptURL,Description,Category,PromptTags,Updated
Departmental Head Job Description,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/departmental_head_job_description.md,Erstelle eine detaillierte Stellenbeschreibung für eine Position als Abteilungsleiter für Klassen 10-12 (FET-Phase) an einer Schule. Die Stellenbeschreibung sollte die...,AI 4 KIDS,"Script, Content, Kids",2025-12-24
Design Ai Empire,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/design_ai_empire.md,"Agiere als strategischer KI-Entwicklungsberater mit Expertise in Multi-Agenten-KI-Systemen, Automatisierung der Umsatzgenerierung und großangelegter digitaler...",AI 4 WORK,"Strategie, Safety, Roadmap, Automation, Content",2025-12-24
Design Ai Empire,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/design_ai_empire.md,"Agiere als strategischer KI-Entwicklungsberater mit Expertise in Multi-Agenten-KI-Systemen, Automatisierung der Umsatzgenerierung und großangelegter digitaler...",AI 4 WORK,"Strategie, Safety, Roadmap, Automation, Content",2025-12-24
Design Dei Course Structure,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/design_dei_course_structure.md,Ich entwickle einen interaktiven digitalen DEI-Kurs für Yoga- und Wellnesszentren. Der Kurs wird Studioinhaber über die wichtigsten DEI-Herausforderungen in der Wellnessbranche...,AI 4 ENABLEMENT,"Strategie, Training, Workshop, Content",2025-12-24
Design Dei Course Structure,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/design_dei_course_structure.md,Ich entwickle einen interaktiven digitalen DEI-Kurs für Yoga- und Wellnesszentren. Der Kurs wird Studioinhaber über die wichtigsten DEI-Herausforderungen in der Wellnessbranche...,AI 4 ENABLEMENT,"Strategie, Training, Workshop, Content",2025-12-24
Design Farm Stall Layout,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/design_farm_stall_layout.md,Entwirf ein detailliertes Layout und einen konzeptionellen Plan für einen Hofladen unter Verwendung von sechs Schiffscontainern auf einem ein Hektar großen Grundstück. Stelle...,AI 4 WORK,Safety,2025-12-24
Design Farm Stall Layout,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/design_farm_stall_layout.md,Entwirf ein detailliertes Layout und einen konzeptionellen Plan für einen Hofladen unter Verwendung von sechs Schiffscontainern auf einem ein Hektar großen Grundstück. Stelle...,AI 4 WORK,Safety,2025-12-24
Design Marketing Materials,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/design_marketing_materials.md,"Nutze ChatGPTs Bildfunktionen, um mir zu helfen, visuell ansprechende und professionell hochwertige Marketingmaterialien wie Flyer, Fotos und Grafikdesigns zu gestalten. Für...",AI 4 THOUGHT LEADERSHIP,,2025-12-24
Design Marketing Materials,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/design_marketing_materials.md,"Nutze ChatGPTs Bildfunktionen, um mir zu helfen, visuell ansprechende und professionell hochwertige Marketingmaterialien wie Flyer, Fotos und Grafikdesigns zu gestalten. Für...",AI 4 THOUGHT LEADERSHIP,,2025-12-24
Design Whatsapp Course,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/design_whatsapp_course.md,"Entwerfen Sie einen Online-Kurs, der über WhatsApp bereitgestellt werden kann. Ihre Antwort sollte die folgenden Komponenten behandeln:",AI 4 WORK,"Strategie, Training, Content",2025-12-24
Design Whatsapp Course,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/design_whatsapp_course.md,"Entwerfen Sie einen Online-Kurs, der über WhatsApp bereitgestellt werden kann. Ihre Antwort sollte die folgenden Komponenten behandeln:",AI 4 WORK,"Strategie, Training, Content",2025-12-24
Designing Corporate Structures,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/designing_corporate_structures.md,Ich benötige eine strukturierte und detaillierte Analyse zur Gestaltung und Optimierung von Unternehmensmodellen für Geldtransfers und Steuerminimierung über internationale...,AI 4 WORK,"Reporting, Strategie, Finance, Content, Analyse",2025-12-24
Designing Corporate Structures,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/designing_corporate_structures.md,Ich benötige eine strukturierte und detaillierte Analyse zur Gestaltung und Optimierung von Unternehmensmodellen für Geldtransfers und Steuerminimierung über internationale...,AI 4 WORK,"Reporting, Strategie, Finance, Content, Analyse",2025-12-24
Develop Online News Platform,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/develop_online_news_platform.md,"Erstelle einen umfassenden Leitfaden zur Entwicklung einer Online-Plattform, die sich auf die Bereitstellung präziser Nachrichtenbulletins über afrikanische Märkte...",AI 4 FREE EDUCATION,"Strategie, Prozesse, Stakeholder, Adoption, Finance",2025-12-24
Develop Online News Platform,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/develop_online_news_platform.md,"Erstelle einen umfassenden Leitfaden zur Entwicklung einer Online-Plattform, die sich auf die Bereitstellung präziser Nachrichtenbulletins über afrikanische Märkte...",AI 4 FREE EDUCATION,"Strategie, Prozesse, Stakeholder, Adoption, Finance",2025-12-24
Developing Transport App,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/developing_transport_app.md,"Erstelle einen detaillierten Plan für die Entwicklung einer benutzerfreundlichen Anwendung zum Transport von Gütern zwischen Ländern, speziell zwischen Simbabwe und Südafrika....",AI 4 WORK,"Strategie, Safety",2025-12-24
Developing Transport App,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/developing_transport_app.md,"Erstelle einen detaillierten Plan für die Entwicklung einer benutzerfreundlichen Anwendung zum Transport von Gütern zwischen Ländern, speziell zwischen Simbabwe und Südafrika....",AI 4 WORK,"Strategie, Safety",2025-12-24
Dialogue Optimization For Screenplays,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/dialogue_optimization_for_screenplays.md,"Stelle mir klärende Fragen, bis du zu 95 % sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 ENABLEMENT,,2025-12-24
Dialogue Optimization For Screenplays,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/dialogue_optimization_for_screenplays.md,"Stelle mir klärende Fragen, bis du zu 95 % sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 ENABLEMENT,,2025-12-24
Dietary Supplements Regulation Overview,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/dietary_supplements_regulation_overview.md,"Erkläre die regulatorische und wissenschaftliche Landschaft hinsichtlich des Verkaufs und der Regulierung von Nahrungsergänzungsmitteln. Stelle sicher, dass deine Antwort...",AI 4 ENABLEMENT,"Safety, Retail",2025-12-24
Dietary Supplements Regulation Overview,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/dietary_supplements_regulation_overview.md,"Erkläre die regulatorische und wissenschaftliche Landschaft hinsichtlich des Verkaufs und der Regulierung von Nahrungsergänzungsmitteln. Stelle sicher, dass deine Antwort...",AI 4 ENABLEMENT,"Safety, Retail",2025-12-24
Digital Cognitive Assessment Tool Description,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/digital_cognitive_assessment_tool_description.md,"Verwende die Informationen, die ich über meinen Förderantrag und das digitale kognitive Bewertungstool bereitgestellt habe, um eine überzeugende, ansprechende und kommerziell...",AI 4 RETAIL,"Strategie, Script, Stakeholder, Retail",2025-12-24
Digital Cognitive Assessment Tool Description,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/digital_cognitive_assessment_tool_description.md,"Verwende die Informationen, die ich über meinen Förderantrag und das digitale kognitive Bewertungstool bereitgestellt habe, um eine überzeugende, ansprechende und kommerziell...",AI 4 RETAIL,"Strategie, Script, Stakeholder, Retail",2025-12-24
Digital Marketing Coaching Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/digital_marketing_coaching_guide.md,"Erstelle einen umfassenden Leitfaden für neue Coaches auf E-Learning-Plattformen für digitales Marketing, der darauf abzielt, neuen digitalen Vermarktern zu helfen....",AI 4 WORK,"Strategie, Training, Adoption, Content, Analyse",2025-12-24
Digital Marketing Coaching Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/digital_marketing_coaching_guide.md,"Erstelle einen umfassenden Leitfaden für neue Coaches auf E-Learning-Plattformen für digitales Marketing, der darauf abzielt, neuen digitalen Vermarktern zu helfen....",AI 4 WORK,"Strategie, Training, Adoption, Content, Analyse",2025-12-24
Digital Marketing Course Outline,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/digital_marketing_course_outline.md,"Erstellen Sie eine umfassende Gliederung für einen Digital-Marketing-Kurs, der sich auf den Start und die Automatisierung eines Online-Geschäfts konzentriert. Der Kurs ist in...",AI 4 FREE EDUCATION,"Strategie, Template, Prozesse, Mindset, Training",2025-12-24
Digital Marketing Course Outline,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/digital_marketing_course_outline.md,"Erstellen Sie eine umfassende Gliederung für einen Digital-Marketing-Kurs, der sich auf den Start und die Automatisierung eines Online-Geschäfts konzentriert. Der Kurs ist in...",AI 4 FREE EDUCATION,"Strategie, Template, Prozesse, Mindset, Training",2025-12-24
Digital Marketing Daily Method,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/Digital%20Marketing%20Daily%20Method.md,"Erstelle eine detaillierte tägliche Arbeitsmethode für einen Digital Marketing Kurs, den du kürzlich gekauft hast. Nutze die folgenden Schritte als Leitfaden, um eine...",AI 4 WORK,"Strategie, Training",2025-12-24
Digital Marketing Daily Method,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/en/Digital%20Marketing%20Daily%20Method.md,Create a detailed Daily Method of Operation for a Digital Marketing Course you recently purchased. Use the steps below to guide you in crafting a structured and effective daily...,AI 4 WORK,"Strategie, Training",2025-12-24
Digital Marketing Daily Method,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Digital%20Marketing%20Daily%20Method.md,"Erstelle eine detaillierte tägliche Arbeitsmethode für einen Digital Marketing Kurs, den du kürzlich gekauft hast. Nutze die folgenden Schritte als Leitfaden, um eine...",AI 4 WORK,"Strategie, Training",2025-12-24
Digital Marketing Framework,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/digital_marketing_framework.md,"Erstellen Sie einen detaillierten Rahmen für die Einführung eines digitalen Marketingprogramms speziell innerhalb der Nische ""Geld online verdienen"". Das Ziel ist es,...",AI 4 THOUGHT LEADERSHIP,"Reporting, Strategie, Training, Adoption, Newsletter",2025-12-24
Digital Marketing Framework,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/digital_marketing_framework.md,"Erstellen Sie einen detaillierten Rahmen für die Einführung eines digitalen Marketingprogramms speziell innerhalb der Nische ""Geld online verdienen"". Das Ziel ist es,...",AI 4 THOUGHT LEADERSHIP,"Reporting, Strategie, Training, Adoption, Newsletter",2025-12-24
Digital Marketing Overview,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/digital_marketing_overview.md,"Du bist ein Digital-Marketing-Experte. Bitte stelle einen umfassenden Überblick über Digital-Marketing-Strategien bereit, die Unternehmen helfen können, ihre Online-Präsenz und...",AI 4 THOUGHT LEADERSHIP,"Reporting, Strategie, Email, Content, Analyse",2025-12-24
Digital Marketing Overview,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/digital_marketing_overview.md,"Du bist ein Digital-Marketing-Experte. Bitte stelle einen umfassenden Überblick über Digital-Marketing-Strategien bereit, die Unternehmen helfen können, ihre Online-Präsenz und...",AI 4 THOUGHT LEADERSHIP,"Reporting, Strategie, Email, Content, Analyse",2025-12-24
Digital Marketing Strategy With Ai,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/digital_marketing_strategy_with_ai.md,Erstelle eine detaillierte Digital-Marketing-Strategie unter Verwendung von KI-Tools. Deine Aufgabe umfasst:,AI 4 WORK,"Reporting, Strategie, Email, Content, Analyse",2025-12-24
Digital Marketing Strategy With Ai,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/digital_marketing_strategy_with_ai.md,Erstelle eine detaillierte Digital-Marketing-Strategie unter Verwendung von KI-Tools. Deine Aufgabe umfasst:,AI 4 WORK,"Reporting, Strategie, Email, Content, Analyse",2025-12-24
Digital Product Ideas For Real Estate Agents,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/digital_product_ideas_for_real_estate_agents.md,"Ich bin ein Immobilien-Medienfachmann, der Fotografie, Video, Grundrisse, virtuelles Staging und Drohnen-Services anbietet. Ich suche nach innovativen Ideen für ein digitales...",AI 4 RETAIL,Retail,2025-12-24
Digital Product Ideas For Real Estate Agents,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/digital_product_ideas_for_real_estate_agents.md,"Ich bin ein Immobilien-Medienfachmann, der Fotografie, Video, Grundrisse, virtuelles Staging und Drohnen-Services anbietet. Ich suche nach innovativen Ideen für ein digitales...",AI 4 RETAIL,Retail,2025-12-24
Digital Wallet For African Fintechs,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/digital_wallet_for_african_fintechs.md,"Bitte erstellen Sie eine kurze, aber überzeugende Beschreibung eines Digital-Wallet-Konzepts, das speziell für Fintech-Unternehmen entwickelt wurde, die in Afrika tätig sind....",AI 4 WORK,Finance,2025-12-24
Digital Wallet For African Fintechs,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/digital_wallet_for_african_fintechs.md,"Bitte erstellen Sie eine kurze, aber überzeugende Beschreibung eines Digital-Wallet-Konzepts, das speziell für Fintech-Unternehmen entwickelt wurde, die in Afrika tätig sind....",AI 4 WORK,Finance,2025-12-24
Direct Response Marketing Strategy,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/direct_response_marketing_strategy.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich abschließen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 WORK,"Strategie, Prozesse",2025-12-24
Direct Response Marketing Strategy,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/direct_response_marketing_strategy.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich abschließen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 WORK,"Strategie, Prozesse",2025-12-24
Docent Training Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/docent_training_guide.md,"Entwerfen Sie einen umfassenden formellen Schulungsleitfaden und ein Programm für Dozenten, um Führungen im Herschell Carrousel Factory Museum zu standardisieren. Der Leitfaden...",AI 4 THOUGHT LEADERSHIP,"Strategie, Safety, Training, Adoption, Content",2025-12-24
Docent Training Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/docent_training_guide.md,"Entwerfen Sie einen umfassenden formellen Schulungsleitfaden und ein Programm für Dozenten, um Führungen im Herschell Carrousel Factory Museum zu standardisieren. Der Leitfaden...",AI 4 THOUGHT LEADERSHIP,"Strategie, Safety, Training, Adoption, Content",2025-12-24
Documentary Script Creation,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/documentary_script_creation.md,"Erstelle ein Skript für eine Dokumentation mit einer Wortzahl zwischen 1000 und 2000 Wörtern, unter Verwendung des Inhalts aus den bereitgestellten Dokumenten. Befolge diese...",AI 4 WORK,"Script, Content",2025-12-24
Documentary Script Creation,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/documentary_script_creation.md,"Erstelle ein Skript für eine Dokumentation mit einer Wortzahl zwischen 1000 und 2000 Wörtern, unter Verwendung des Inhalts aus den bereitgestellten Dokumenten. Befolge diese...",AI 4 WORK,"Script, Content",2025-12-24
Documentaryscriptoutline,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/DocumentaryScriptOutline.md,"Erstelle eine Dokumentarfilm-Skriptgliederung in Stichpunkten mit kurzen Erklärungen (jeweils 1-2 Sätze), strukturiert, um beim Schreiben eines 2000-Wörter-Skripts basierend...",AI 4 WORK,"Script, Adoption, Content",2025-12-24
Documentaryscriptoutline,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/en/DocumentaryScriptOutline.md,"Create a documentary script outline in bullet points with brief explanations (1-2 sentences each), structured to assist in writing a 2000-word script based on these outlines....",AI 4 WORK,"Script, Content",2025-12-24
Documentaryscriptoutline,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/DocumentaryScriptOutline.md,"Erstelle eine Dokumentarfilm-Skriptgliederung in Stichpunkten mit kurzen Erklärungen (jeweils 1-2 Sätze), strukturiert, um beim Schreiben eines 2000-Wörter-Skripts basierend...",AI 4 WORK,"Script, Adoption, Content",2025-12-24
Documentorganizationapp,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/DocumentOrganizationApp.md,"Stell dir vor, du hilfst bei der Entwicklung einer Anwendung, die Benutzern hilft, eine große Bibliothek verschiedener Dokumente auf ihrem Computer zu organisieren. Die...",AI 4 WORK,Finance,2025-12-24
Documentorganizationapp,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_unk/DocumentOrganizationApp.md,Imagine you are assisting with entwickeln an application that helps users organize a large library of assorted documents on their computer. The application should have the...,AI 4 WORK,Prozesse,2025-12-24
Documentorganizationapp,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/en/DocumentOrganizationApp.md,Imagine you are assisting with developing an application that helps users organize a large library of assorted documents on their computer. The application should have the...,AI 4 WORK,Prozesse,2025-12-24
Documentorganizationapp,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/DocumentOrganizationApp.md,"Stell dir vor, du hilfst bei der Entwicklung einer Anwendung, die Benutzern hilft, eine große Bibliothek verschiedener Dokumente auf ihrem Computer zu organisieren. Die...",AI 4 WORK,Finance,2025-12-24
Dog Butts Coloring Book,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/dog_butts_coloring_book.md,"Erstellen Sie ein detailliertes und kreatives Konzept für ein Malbuch für Erwachsene, das den folgenden Richtlinien entspricht:",AI 4 WORK,,2025-12-24
Dog Butts Coloring Book,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/dog_butts_coloring_book.md,"Erstellen Sie ein detailliertes und kreatives Konzept für ein Malbuch für Erwachsene, das den folgenden Richtlinien entspricht:",AI 4 WORK,,2025-12-24
Draft Case Against University Non Graduation,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/draft_case_against_university_non_graduation.md,"""Ich muss einen überzeugenden Fall entwerfen, um ihn dem Rektor einer britischen Universität vorzulegen, der gegen die Nicht-Graduierung eines Medizinstudenten aufgrund des...",AI 4 WORK,Decision,2025-12-24
Draft Case Against University Non Graduation,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/draft_case_against_university_non_graduation.md,"""Ich muss einen überzeugenden Fall entwerfen, um ihn dem Rektor einer britischen Universität vorzulegen, der gegen die Nicht-Graduierung eines Medizinstudenten aufgrund des...",AI 4 WORK,Decision,2025-12-24
Dream Life Exploration,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/dream_life_exploration.md,Erstelle eine detaillierte und fantasievolle Antwort über dein ideales Traumleben. Berücksichtige dabei die folgenden Aspekte:,AI 4 WORK,"Wealth, Decision, Finance",2025-12-24
Dream Life Exploration,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/dream_life_exploration.md,Erstelle eine detaillierte und fantasievolle Antwort über dein ideales Traumleben. Berücksichtige dabei die folgenden Aspekte:,AI 4 WORK,"Wealth, Decision, Finance",2025-12-24
Dream Life Prompt,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/Dream%20Life%20Prompt.md,"""Stellen Sie mir klärende Fragen, bis Sie zu 95% sicher sind, dass Sie die Aufgabe erfolgreich erfüllen können. Atmen Sie tief durch und gehen Sie es Schritt für Schritt an....",AI 4 WORK,,2025-12-24
Dream Life Prompt,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_promptops/Dream%20Life%20Prompt.md,"""Stelle mir clarifying Fragen until you are 95% confident you can complete the task successfully. Atme tief durch and take it Schritt für Schritt. Remember to search the...",AI 4 WORK,,2025-12-24
Dream Life Prompt,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/en/Dream%20Life%20Prompt.md,"""Ask me clarifying questions until you are 95% confident you can complete the task successfully. Take a deep breath and take it step by step. Remember to search the internet to...",AI 4 WORK,,2025-12-24
Dream Life Prompt,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Dream%20Life%20Prompt.md,"""Stellen Sie mir klärende Fragen, bis Sie zu 95% sicher sind, dass Sie die Aufgabe erfolgreich erfüllen können. Atmen Sie tief durch und gehen Sie es Schritt für Schritt an....",AI 4 WORK,,2025-12-24
Dream Life Visioning,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/dream_life_visioning.md,"Erstelle einen erweiterten Prompt, um jemandem zu helfen, sein Traumleben zu visualisieren. Der Prompt sollte ansprechend, inspirierend sein und zu tiefer Reflexion anregen,...",AI 4 WORK,"Decision, Finance",2025-12-24
Dream Life Visioning,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/dream_life_visioning.md,"Erstelle einen erweiterten Prompt, um jemandem zu helfen, sein Traumleben zu visualisieren. Der Prompt sollte ansprechend, inspirierend sein und zu tiefer Reflexion anregen,...",AI 4 WORK,"Decision, Finance",2025-12-24
