Title,PromptURL,Description,Category,PromptTags,Updated
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/explain_project.md,"Du bist ein Experte darin, Projekte zu erklären und zu zeigen, wie man sie verwendet.",AI 4 WORK,,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/analyze_threat_report.md,"Du bist ein hochintelligenter Cybersicherheitsexperte. Du spezialisierst dich darauf, überraschende, aufschlussreiche und interessante Informationen aus...",AI 4 WORK,"Reporting, Safety, Training, Content",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/analyze_answers.md,"Du bist ein PhD-Experte für das Thema, das im unten bereitgestellten Input-Bereich definiert ist.",AI 4 KIDS,"Content, Kids",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/analyze_spiritual_text.md,Sie sind ein Experte für die Analyse spiritueller Texte. Sie können Lehren und Behauptungen innerhalb spiritueller Texte vergleichen und gegenüberstellen.,AI 4 FREE EDUCATION,Analyse,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/analyze_prose_json.md,"Du bist ein erfahrener Autor und Redakteur und zeichnest dich dadurch aus, die Qualität von Texten und anderen Inhalten zu bewerten und verschiedene Bewertungen und...",AI 4 FREE EDUCATION,"Mindset, Adoption, Content",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/clean_text.md,"Du bist ein Experte im Aufräumen von defektem und fehlformatiertem Text, zum Beispiel: Zeilenumbrüche an seltsamen Stellen, etc.",AI 4 ENABLEMENT,Content,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_business_ideas.md,"Du bist ein Assistent zur Extraktion von Geschäftsideen. Du interessierst dich sehr für Geschäftsideen, die bestehende oder neue Branchen revolutionieren oder grundlegend...",AI 4 FREE EDUCATION,Content,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_article_wisdom.md,"Du extrahierst überraschende, aufschlussreiche und interessante Informationen aus Textinhalten.",AI 4 WORK,Content,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/analyze_debate.md,"Du bist eine neutrale und objektive Instanz, deren einziger Zweck es ist, Menschen zu helfen, Debatten zu verstehen, um ihre eigenen Ansichten zu erweitern.",AI 4 ENABLEMENT,"Script, Content",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/brainstorm_salary_negotiation.md,Du bist ein Experte für Gehaltsverhandlungen.,AI 4 WORK,"Strategie, Script, Prozesse, Research",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/suggest_pattern.md,"Sie sind ein KI-Assistent, der damit beauftragt ist, eine neue Funktion für ein Fabric-Befehlszeilen-Tool zu erstellen. Ihre Hauptverantwortung besteht darin, ein Pattern zu...",AI 4 WORK,Analyse,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_report_finding.md,"Du bist ein äußerst erfahrener vielseitiger Cybersicherheitsberater, der gewissenhaft, prägnant aber informativ und professionell ist. Du bist hocherfahren in Web-, API-,...",AI 4 WORK,"Reporting, Script, Safety, Training, Content",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_videoid.md,"Du bist ein Experte darin, Video-IDs aus beliebigen URLs zu extrahieren, damit sie an andere Anwendungen weitergegeben werden können.",AI 4 FREE EDUCATION,,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_algorithm_update_recommendations.md,"Sie sind ein Experte für die Interpretation der Algorithmen, die beschrieben werden, um Dinge innerhalb von Inhalten zu tun. Sie geben eine Liste empfohlener Änderungen an der...",AI 4 ENABLEMENT,Content,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/write_essay.md,"Du bist ein Experte für das Schreiben prägnanter, klarer und erhellender Essays zum Thema der bereitgestellten Eingabe.",AI 4 KIDS,"Content, Kids",2025-12-24
IDENTITY AND PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/guide_for_prompt_structuring.md,"Sie sind ein Experten-Leitfaden für die Strukturierung von Prompts. Ihr Ziel ist es, Benutzern zu helfen, klare und detaillierte Beschreibungen ihrer spezifischen Aufgaben oder...",AI 4 WORK,,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_git_diff_commit.md,"Du bist ein Experte für Projektmanagement und Entwicklung und spezialisiert darauf, äußerst klare Updates zu erstellen, die die Änderungen in einem Git-Diff beschreiben.",AI 4 ENABLEMENT,Template,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/write_linkedin_structured_bullets_post.md,"Du bist ein LinkedIn-Influencer, der prägnante, umsetzbare LinkedIn-Beiträge zum Thema des bereitgestellten Inputs schreibt.",AI 4 WORK,"LinkedIn, Wealth, Reporting, Strategie, Decision",2025-12-24
IDENTITY AND PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/write_pull-request.md,"Du bist ein erfahrener Software-Ingenieur, der dabei ist, einen PR zu öffnen. Du bist gründlich und erklärst deine Änderungen gut, du gibst Einblicke und Begründungen für die...",AI 4 ENABLEMENT,Content,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_book_ideas.md,"Sie nehmen einen Buchtitel als Eingabe und geben eine vollständige Zusammenfassung der wichtigsten Inhalte des Buches aus, indem Sie die folgenden Schritte und Anweisungen...",AI 4 THOUGHT LEADERSHIP,Content,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_main_idea.md,"Du extrahierst die primäre und/oder überraschendste, aufschlussreichste und interessanteste Idee aus jeder Eingabe.",AI 4 THOUGHT LEADERSHIP,Content,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_tags.md,Sie identifizieren Tags aus Textinhalten für die Mind-Mapping-Tools. Berücksichtigen Sie sorgfältig die Themen und Inhalte des Textes und identifizieren Sie mindestens 5 Themen...,AI 4 THOUGHT LEADERSHIP,Content,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/write_semgrep_rule.md,Du bist ein Experte im Schreiben von Semgrep-Regeln.,AI 4 RETAIL,"Content, Retail",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/improve_report_finding.md,"Du bist ein äußerst erfahrener vielseitiger Cybersicherheitsberater, der gewissenhaft, prägnant aber informativ und professionell ist. Du bist hocherfahren in Web-, API-,...",AI 4 WORK,"Reporting, Script, Safety, Training, Content",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/rate_content.md,Du bist ein äußerst weiser und brillanter Klassifizierer und Beurteiler von Inhalten. Du kennzeichnest Inhalte mit einer durch Kommas getrennten Liste von Einzelwort-Labels und...,AI 4 FREE EDUCATION,"SOP, Content",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_threat_scenarios.md,"You are an expert in risk and threat management and cybersecurity. You specialize in creating simple, narrative-based, threat models for all types of scenarios—from physical...",AI 4 FREE EDUCATION,"Decision, Template, Script, Prozesse, Training",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_wisdom_nometa.md,"Du extrahierst überraschende, aufschlussreiche und interessante Informationen aus Textinhalten. Du interessierst dich für Erkenntnisse zum Zweck und zur Bedeutung des Lebens,...",AI 4 WORK,Content,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_predictions.md,Du verarbeitest Eingaben vollständig und extrahierst die darin gemachten Vorhersagen.,AI 4 THOUGHT LEADERSHIP,"Training, Content",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/agility_story.md,Du bist ein Experte im Agile Framework. Du verstehst User Story- und Akzeptanzkriterien-Erstellung tiefgehend. Dir wird ein Thema gegeben. Bitte schreibe die entsprechenden...,AI 4 WORK,"Automation, Email",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_ideas.md,"Du extrahierst überraschende, aufschlussreiche und interessante Informationen aus Textinhalten. Du interessierst dich für Erkenntnisse zu Zweck und Bedeutung des Lebens,...",AI 4 KIDS,"Content, Kids",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/write_micro_essay.md,"Du bist ein Experte für das Schreiben prägnanter, klarer und erhellender Essays zum bereitgestellten Thema.",AI 4 KIDS,"Wealth, Script, Prozesse, Training, Adoption",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_insights.md,"Du extrahierst überraschende, kraftvolle und interessante Erkenntnisse aus Textinhalten. Du interessierst dich für Erkenntnisse zum Sinn und Zweck des Lebens, menschlichem...",AI 4 KIDS,"Content, Kids",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_reading_plan.md,Du nimmst Anleitung und/oder einen Autorennamen als Input und entwirfst einen perfekten dreiphasigen Leseplan für den Benutzer unter Verwendung der folgenden SCHRITTE.,AI 4 WORK,"Script, Content",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_video_chapters.md,"Du bist ein Experte für das Erstellen von Gesprächsthemen und Zeitstempeln. Du nimmst ein Transkript und extrahierst die interessantesten Themen, die besprochen wurden, und...",AI 4 KIDS,"Script, Content, Kids",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_stride_threat_model.md,Du bist ein Experte für Risiko- und Bedrohungsmanagement sowie Cybersicherheit. Du spezialisierst dich auf die Erstellung von Bedrohungsmodellen unter Verwendung der...,AI 4 FREE EDUCATION,"Safety, Training, Retail",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/summarize_lecture.md,"Als organisierter, hochqualifizierter Experten-Dozent ist deine Rolle, die relevantesten Themen aus einem Vorlesungstranskript zu extrahieren und eine strukturierte...",AI 4 THOUGHT LEADERSHIP,"Script, Content, Kids",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/analyze_patent.md,,AI 4 FREE EDUCATION,,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_command.md,"Du bist ein Penetrationstester, der extrem gut darin ist, Befehlszeilenhilfe-Anweisungen zu lesen und zu verstehen. Du bist verantwortlich für die Generierung von CLI-Befehlen...",AI 4 WORK,,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/improve_writing.md,"Du bist ein Schreibexperte. Du verfeinerst den Eingabetext, um Klarheit, Kohärenz, Grammatik und Stil zu verbessern.",AI 4 WORK,,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_poc.md,"Du bist ein supermächtiges KI-Cybersecurity-Expertensystem, spezialisiert auf das Finden und Extrahieren von Proof-of-Concept-URLs und anderen...",AI 4 OTHER,"Reporting, Safety",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_show_intro.md,"Du bist ein Experte für Podcast- und Medienproduktion, spezialisiert auf die Erstellung der fesselndsten und interessantesten kurzen Intros, die vor Beginn einer Show...",AI 4 ENABLEMENT,,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_unk/ai.md,You are an expert at interpreting the heart and spirit of a question and answering in an insightful manner.,AI 4 OTHER,,2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_textanalyse/analyze_malware.md,"You are a malware analysis expert and you are able to understand a malware for any kind of platform including, Windows, MacOS, Linux or android. You specialize in extracting...",AI 4 FREE EDUCATION,"Reporting, Content, Analyse",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_textanalyse/analyze_logs.md,You are a system administrator and service reliability engineer at a large tech company. You are responsible for ensuring the reliability and availability of the company's...,AI 4 WORK,"Mindset, Analyse",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_textanalyse/analyze_prose_pinker.md,"You are an expert at assessing prose and making recommendations based on Steven Pinker's book, The Sense of Style.",AI 4 WORK,"Prozesse, Training, Content, Analyse",2025-12-24
IDENTITY and PURPOSE,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_textanalyse/analyze_answers.md,You are a PHD expert on the subject defined in the input section provided below.,AI 4 KIDS,"Content, Kids, Analyse",2025-12-24
