Title,PromptURL,Description,Category,PromptTags,Updated
Pinterest Marketing Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/pinterest_marketing_guide.md,Erstellen Sie einen umfassenden Leitfaden zum Erlernen und Meistern von Pinterest-Marketing von Grund auf. Der Leitfaden sollte Folgendes abdecken:,AI 4 WORK,"Strategie, Adoption, Content, Analyse",2025-12-24
Pinterest-Pin-Content-Strategie erstellen,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_content/Create%20Pinterest%20Pin%20Content%20Strategy.md,"Erstelle eine Pinterest-Pin-Content-Strategie für digitales Marketing in der E-Learning-Nische. Deine Aufgabe ist es, ansprechende Pin-Texte zu erstellen, die einen...",AI 4 KIDS,"Strategie, Training, Content, Kids",2025-12-24
Plan Perfect Honeymoon,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/plan_perfect_honeymoon.md,"Plane meine perfekte Hochzeitsreise mit meiner Frau, indem du die folgenden Aspekte berücksichtigst:",AI 4 FREE EDUCATION,,2025-12-24
Plan Perfect Honeymoon,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/plan_perfect_honeymoon.md,"Plane meine perfekte Hochzeitsreise mit meiner Frau, indem du die folgenden Aspekte berücksichtigst:",AI 4 FREE EDUCATION,,2025-12-24
Plan zur beruflichen Weiterentwicklung,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_entrepreneurship/Professional%20Development%20Plan.md,"Erstelle einen umfassenden Plan, der mich durch mehrere Aufgaben im Zusammenhang mit meiner beruflichen Entwicklung und meinen Online-Geschäftszielen führt. Bitte unterstütze...",AI 4 OTHER,"Strategie, Template, Email",2025-12-24
Plan zur Einrichtung einer KI-Akademie,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_entrepreneurship/ai_academy_setup_plan.md,"Hilf mir, einen umfassenden Plan zur Einrichtung einer KI-Akademie für Kinder zu entwerfen. Das Programm soll anfangs kostenlos sein, später aber kostenpflichtige Abos...",AI 4 KIDS,"LinkedIn, Strategie, Training, Roadmap, Adoption",2025-12-24
Podcast Content Creation,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/podcast_content_creation.md,"Bitte erstelle eine Reihe von Content-Prompts, die speziell für die Podcast-Erstellung als Teil eines umfassenderen Content-Plans und einer Medienstrategie konzipiert sind. Die...",AI 4 THOUGHT LEADERSHIP,"Strategie, Script, Content",2025-12-24
Podcast Content Creation,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/podcast_content_creation.md,"Bitte erstelle eine Reihe von Content-Prompts, die speziell für die Podcast-Erstellung als Teil eines umfassenderen Content-Plans und einer Medienstrategie konzipiert sind. Die...",AI 4 THOUGHT LEADERSHIP,"Strategie, Script, Content",2025-12-24
Podcast Development Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/podcast_development_guide.md,"Du hast die Aufgabe, bei der Entwicklung eines neuen Ventures im Bereich Podcasts zu helfen. Bitte stelle einen umfassenden Leitfaden bereit, der sich auf folgende Aspekte...",AI 4 THOUGHT LEADERSHIP,"Strategie, Content, Analyse",2025-12-24
Podcast Development Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/podcast_development_guide.md,"Du hast die Aufgabe, bei der Entwicklung eines neuen Ventures im Bereich Podcasts zu helfen. Bitte stelle einen umfassenden Leitfaden bereit, der sich auf folgende Aspekte...",AI 4 THOUGHT LEADERSHIP,"Strategie, Content, Analyse",2025-12-24
Poker Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/poker_guide.md,"Erstellen Sie einen umfassenden Leitfaden, wie man ein großartiger Pokerspieler wird. Behandeln Sie die folgenden Komponenten:",AI 4 LITERACY,"Strategie, Mindset, Training, Analyse",2025-12-24
Poker Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_literacy/poker_guide.md,"Erstellen Sie einen umfassenden Leitfaden, wie man ein großartiger Pokerspieler wird. Behandeln Sie die folgenden Komponenten:",AI 4 LITERACY,"Strategie, Mindset, Training, Analyse",2025-12-24
Portfolio-Risiko-Check,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/09_portfolio_risiko_check.md,"Erklärt Risiken in einfachen Worten und leitet nächste Checks ab. Bildung, keine Anlageberatung.",AI 4 WEALTH,"Wealth, Reporting, Finance, Retail",2025-12-24
Portfolio-Risiko-Check,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_wealth/09_portfolio_risiko_check.md,"Erklärt Risiken in einfachen Worten und leitet nächste Checks ab. Bildung, keine Anlageberatung.",AI 4 WEALTH,"Wealth, Reporting, Finance, Retail",2025-12-24
Post Coloring Books Online,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/post_coloring_books_online.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 WORK,"Prozesse, Finance, Retail",2025-12-24
Post Coloring Books Online,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/post_coloring_books_online.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 WORK,"Prozesse, Finance, Retail",2025-12-24
Postmortem Generator,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/08_postmortem_generator.md,Schreibt Incident-Postmortems ohne Schuldzuweisung.,AI 4 WORK,"Template, SOP, Prozesse, Automation",2025-12-24
Postmortem Generator,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/08_postmortem_generator.md,Schreibt Incident-Postmortems ohne Schuldzuweisung.,AI 4 WORK,"Template, SOP, Prozesse, Automation",2025-12-24
Predicting Road Deterioration,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/predicting_road_deterioration.md,"Erstelle einen detaillierten Plan für ein Softwaresystem, das darauf ausgelegt ist, Straßenverschlechterung vorherzusagen, unter Einbeziehung gespeicherter Erinnerungen aus...",AI 4 ENABLEMENT,"Reporting, Analyse",2025-12-24
Predicting Road Deterioration,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/predicting_road_deterioration.md,"Erstelle einen detaillierten Plan für ein Softwaresystem, das darauf ausgelegt ist, Straßenverschlechterung vorherzusagen, unter Einbeziehung gespeicherter Erinnerungen aus...",AI 4 ENABLEMENT,"Reporting, Analyse",2025-12-24
Predictive Chatbot Development,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/predictive_chatbot_development.md,"Erstelle einen detaillierten und umfassenden Plan zur Entwicklung eines Chatbots mit ChatGPT, der Ergebnisse im Aviator-Spiel vorhersagen kann. Berücksichtige die folgenden...",AI 4 WORK,Analyse,2025-12-24
Predictive Chatbot Development,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/predictive_chatbot_development.md,"Erstelle einen detaillierten und umfassenden Plan zur Entwicklung eines Chatbots mit ChatGPT, der Ergebnisse im Aviator-Spiel vorhersagen kann. Berücksichtige die folgenden...",AI 4 WORK,Analyse,2025-12-24
Prepare And File Appeal Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/prepare_and_file_appeal_guide.md,Entwirf einen umfassenden Leitfaden für die Vorbereitung und Einreichung einer Berufung als Pro-se-Prozesspartei im Berufungsgericht. Füge die folgenden Elemente hinzu:,AI 4 FREE EDUCATION,"Strategie, Prozesse",2025-12-24
Prepare And File Appeal Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/prepare_and_file_appeal_guide.md,Entwirf einen umfassenden Leitfaden für die Vorbereitung und Einreichung einer Berufung als Pro-se-Prozesspartei im Berufungsgericht. Füge die folgenden Elemente hinzu:,AI 4 FREE EDUCATION,"Strategie, Prozesse",2025-12-24
Presentation Outline,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/Presentation%20Outline.md,"Erstellen Sie einen Entwurf für eine Studenten-Videopräsentation. Der Entwurf sollte umfassend und strukturiert sein, um Klarheit und Engagement während der gesamten...",AI 4 FREE EDUCATION,"Checkliste, Script, Adoption, Content",2025-12-24
Presentation Outline,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/Presentation%20Outline.md,"Erstellen Sie einen Entwurf für eine Studenten-Videopräsentation. Der Entwurf sollte umfassend und strukturiert sein, um Klarheit und Engagement während der gesamten...",AI 4 FREE EDUCATION,"Checkliste, Script, Adoption, Content",2025-12-24
Presentation Outline,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/en/Presentation%20Outline.md,Create an outline for a student video presentation. The outline should be comprehensive and structured to ensure clarity and engagement throughout the presentation. Address the...,AI 4 FREE EDUCATION,"Checkliste, Script, Content",2025-12-24
Prioritize Goals,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/prioritize_goals.md,,AI 4 WORK,Strategie,2025-12-24
Prioritize Goals,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/prioritize_goals.md,,AI 4 WORK,Strategie,2025-12-24
Private Healthcare Proposal,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/private_healthcare_proposal.md,"Erstelle einen umfassenden Geschäftsvorschlag für jemanden in Südafrika, der im privaten Gesundheitswesen arbeitet. Der Vorschlag sollte die folgenden Abschnitte umfassen:",AI 4 WORK,"Strategie, Finance, Analyse, Retail",2025-12-24
Private Healthcare Proposal,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/private_healthcare_proposal.md,"Erstelle einen umfassenden Geschäftsvorschlag für jemanden in Südafrika, der im privaten Gesundheitswesen arbeitet. Der Vorschlag sollte die folgenden Abschnitte umfassen:",AI 4 WORK,"Strategie, Finance, Analyse, Retail",2025-12-24
Problem Agitate Solve,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/problem_agitate_solve.md,"Erstelle eine Nachricht im ""Problem-Agitate-Solve""-Stil mit den folgenden Schritten:",AI 4 WORK,,2025-12-24
Problem Agitate Solve,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/problem_agitate_solve.md,"Erstelle eine Nachricht im ""Problem-Agitate-Solve""-Stil mit den folgenden Schritten:",AI 4 WORK,,2025-12-24
Product Support Inquiry,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/product_support_inquiry.md,"``` Sie sind damit beauftragt, eine Produktdatenbank für ein kleines Medizinprodukteunternehmen zu durchsuchen und relevante Produktdaten zurückzugeben, um Kundenfragen...",AI 4 WORK,,2025-12-24
Product Support Inquiry,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/product_support_inquiry.md,"``` Sie sind damit beauftragt, eine Produktdatenbank für ein kleines Medizinprodukteunternehmen zu durchsuchen und relevante Produktdaten zurückzugeben, um Kundenfragen...",AI 4 WORK,,2025-12-24
Productivity Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/productivity_plan.md,"Als Experten-Life-Coach benötige ich von dir einen umfassenden und personalisierten Produktivitätsplan. Hier ist, was ich brauche:",AI 4 WORK,"Strategie, Template, Research",2025-12-24
Productivity Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/productivity_plan.md,"Als Experten-Life-Coach benötige ich von dir einen umfassenden und personalisierten Produktivitätsplan. Hier ist, was ich brauche:",AI 4 WORK,"Strategie, Template, Research",2025-12-24
Produktseite: Copy & Struktur,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail_closella/07_produktseite_copy_struktur.md,Verbessert Produkttexte für Klarheit und weniger Retouren.,AI 4 RETAIL,Retail,2025-12-23
Professional Development Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/Professional%20Development%20Plan.md,"Erstellen Sie einen umfassenden Plan, um mich durch mehrere Aufgaben im Zusammenhang mit meiner beruflichen Entwicklung und Online-Geschäftsbestrebungen zu führen. Bitte...",AI 4 WORK,"Strategie, Template, Email",2025-12-24
Professional Development Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/en/Professional%20Development%20Plan.md,Create a comprehensive plan to help guide me through several tasks related to my professional development and online business aspirations. Please assist me with the following:,AI 4 WORK,"Strategie, Template, Email",2025-12-24
Professional Development Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Professional%20Development%20Plan.md,"Erstellen Sie einen umfassenden Plan, um mich durch mehrere Aufgaben im Zusammenhang mit meiner beruflichen Entwicklung und Online-Geschäftsbestrebungen zu führen. Bitte...",AI 4 WORK,"Strategie, Template, Email",2025-12-24
Professional Reference Letter Guidance,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/professional_reference_letter_guidance.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich abschließen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 WORK,,2025-12-24
Professional Reference Letter Guidance,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/professional_reference_letter_guidance.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich abschließen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 WORK,,2025-12-24
Project Closure Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/project_closure_guide.md,Erstellen Sie einen umfassenden Leitfaden für die Entwicklung eines Projektabschlusses. Ihre Antwort sollte die folgenden Schlüsselaspekte abdecken:,AI 4 WORK,"Reporting, Checkliste, Prozesse, Stakeholder",2025-12-24
Project Closure Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/project_closure_guide.md,Erstellen Sie einen umfassenden Leitfaden für die Entwicklung eines Projektabschlusses. Ihre Antwort sollte die folgenden Schlüsselaspekte abdecken:,AI 4 WORK,"Reporting, Checkliste, Prozesse, Stakeholder",2025-12-24
Prompt-Kit für Teams,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/07_prompt_kit_fuer_teams.md,Erstellt ein kleines Prompt-Kit (10 Prompts) passend zu einem Prozess.,AI 4 ENABLEMENT,"Prozesse, Training, Adoption, Email",2025-12-24
Prompt-Kit für Teams,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/07_prompt_kit_fuer_teams.md,Erstellt ein kleines Prompt-Kit (10 Prompts) passend zu einem Prozess.,AI 4 ENABLEMENT,"Prozesse, Training, Adoption, Email",2025-12-24
Proofread Document,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/proofread_document.md,"Korrigiere das beigefügte Dokument in formeller, geschäftlicher und fachkundiger Weise unter Verwendung von Änderungsverfolgung, wie es ein Tool wie Grammarly tun würde.",AI 4 ENABLEMENT,Content,2025-12-24
Proofread Document,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/proofread_document.md,"Korrigiere das beigefügte Dokument in formeller, geschäftlicher und fachkundiger Weise unter Verwendung von Änderungsverfolgung, wie es ein Tool wie Grammarly tun würde.",AI 4 ENABLEMENT,Content,2025-12-24
Provide Guidance,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/provide_guidance.md,"Handle als professioneller Beziehungsberater und gib durchdachte, einfühlsame und praktische Ratschläge, die auf ein Paar zugeschnitten sind, das fortlaufende Unterstützung in...",AI 4 WORK,"Strategie, Finance",2025-12-24
Provide Guidance,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/provide_guidance.md,"Handle als professioneller Beziehungsberater und gib durchdachte, einfühlsame und praktische Ratschläge, die auf ein Paar zugeschnitten sind, das fortlaufende Unterstützung in...",AI 4 WORK,"Strategie, Finance",2025-12-24
Präsentation Skizziere,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_unk/Presentation%20Outline.md,Erstelle einenn Gliederung for a student video Präsentation. The Gliederung should be comprehensive and structured to ensure clarity and engagement throughout the Präsentation....,AI 4 WORK,"Checkliste, Script, Content",2025-12-24
QA Check für AI Outputs,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/10_qa_check_fuer_ai_outputs.md,"Baut eine Qualitätscheckliste, bevor Outputs weitergegeben werden.",AI 4 WORK,"Reporting, Checkliste, SOP, Prozesse, Automation",2025-12-24
QA Check für AI Outputs,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/10_qa_check_fuer_ai_outputs.md,"Baut eine Qualitätscheckliste, bevor Outputs weitergegeben werden.",AI 4 WORK,"Reporting, Checkliste, SOP, Prozesse, Automation",2025-12-24
Quick Bible Facts,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/quick_bible_facts.md,"""Ich möchte schnelle Fakten über die Heilige Bibel lernen. Bitte geben Sie einen prägnanten und dennoch informativen Überblick, der Folgendes umfasst:",AI 4 WORK,,2025-12-24
Quick Bible Facts,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/quick_bible_facts.md,"""Ich möchte schnelle Fakten über die Heilige Bibel lernen. Bitte geben Sie einen prägnanten und dennoch informativen Überblick, der Folgendes umfasst:",AI 4 WORK,,2025-12-24
Real Estate App Development,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/real_estate_app_development.md,"Ich möchte eine Immobilien-App entwickeln, die Kunden hilft, Hypothekenfinanzierungsszenarien zu erfassen. Die App sollte eine einfache Vorlage bereitstellen, in der Benutzer...",AI 4 WORK,"Reporting, Strategie, Template, Prozesse, Safety",2025-12-24
Real Estate App Development,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/real_estate_app_development.md,"Ich möchte eine Immobilien-App entwickeln, die Kunden hilft, Hypothekenfinanzierungsszenarien zu erfassen. Die App sollte eine einfache Vorlage bereitstellen, in der Benutzer...",AI 4 WORK,"Reporting, Strategie, Template, Prozesse, Safety",2025-12-24
Real Estate App Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/real_estate_app_plan.md,"Erstelle einen detaillierten Plan für eine App, die Immobiliensuchen in ausländischen Ländern und Städten erleichtern soll. Ziel ist es, Probleme wie das Fehlen eines...",AI 4 WORK,"Strategie, Prozesse, Retail",2025-12-24
Real Estate App Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/real_estate_app_plan.md,"Erstelle einen detaillierten Plan für eine App, die Immobiliensuchen in ausländischen Ländern und Städten erleichtern soll. Ziel ist es, Probleme wie das Fehlen eines...",AI 4 WORK,"Strategie, Prozesse, Retail",2025-12-24
Real Estate Interest Rate Update,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/real_estate_interest_rate_update.md,"Erstellen Sie einen E-Mail-Entwurf für einen Wohnimmobilienmakler in Quebec, Kanada, um ihn an seine Datenbank von Kontakten innerhalb eines CRM-Systems zu senden. Die E-Mail...",AI 4 WORK,Email,2025-12-24
Real Estate Interest Rate Update,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/real_estate_interest_rate_update.md,"Erstellen Sie einen E-Mail-Entwurf für einen Wohnimmobilienmakler in Quebec, Kanada, um ihn an seine Datenbank von Kontakten innerhalb eines CRM-Systems zu senden. Die E-Mail...",AI 4 WORK,Email,2025-12-24
Real Estate Proforma Analysis,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/real_estate_proforma_analysis.md,Erstellen Sie eine detaillierte Immobilien-Proforma für eine Immobilie. Die Proforma sollte umfassend sein und sowohl ein herunterladbares Excel-Dokument als auch eine...,AI 4 WEALTH,"Wealth, Finance, Analyse",2025-12-24
Real Estate Proforma Analysis,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_wealth/real_estate_proforma_analysis.md,Erstellen Sie eine detaillierte Immobilien-Proforma für eine Immobilie. Die Proforma sollte umfassend sein und sowohl ein herunterladbares Excel-Dokument als auch eine...,AI 4 WEALTH,"Wealth, Finance, Analyse",2025-12-24
Reflecting For Better Decisions,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/reflecting_for_better_decisions.md,"Reflektiere über deine Erfahrungen aus 2024, um Erkenntnisse zu gewinnen und dich auf bessere Entscheidungen in 2025 vorzubereiten. Berücksichtige die folgenden Aspekte, um...",AI 4 FREE EDUCATION,"Strategie, Decision, Training, Finance",2025-12-24
Reflecting For Better Decisions,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/reflecting_for_better_decisions.md,"Reflektiere über deine Erfahrungen aus 2024, um Erkenntnisse zu gewinnen und dich auf bessere Entscheidungen in 2025 vorzubereiten. Berücksichtige die folgenden Aspekte, um...",AI 4 FREE EDUCATION,"Strategie, Decision, Training, Finance",2025-12-24
Reimagine Hooks,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/reimagine_hooks.md,"Stelle dir die folgenden klischeehaften Hooks neu vor und schreibe sie um, verwandle sie in frische, originelle Ausdrücke. Konzentriere dich darauf, die Kreativität und das...",AI 4 FREE EDUCATION,Automation,2025-12-24
Reimagine Hooks,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/reimagine_hooks.md,"Stelle dir die folgenden klischeehaften Hooks neu vor und schreibe sie um, verwandle sie in frische, originelle Ausdrücke. Konzentriere dich darauf, die Kreativität und das...",AI 4 FREE EDUCATION,Automation,2025-12-24
Renting Strategy Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/renting_strategy_guide.md,"Erstelle eine umfassende Strategie, um meine Wohnung sowohl für langfristige als auch kurzfristige Zeiträume zu vermieten. Behandle die folgenden Unteraufgaben in deiner Anleitung:",AI 4 WORK,"Strategie, Prozesse, Finance, Analyse, Retail",2025-12-24
Renting Strategy Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/renting_strategy_guide.md,"Erstelle eine umfassende Strategie, um meine Wohnung sowohl für langfristige als auch kurzfristige Zeiträume zu vermieten. Behandle die folgenden Unteraufgaben in deiner Anleitung:",AI 4 WORK,"Strategie, Prozesse, Finance, Analyse, Retail",2025-12-24
Report: Rohdaten → Insights,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/05_report_rohdaten_insights.md,Strukturiert Rohdaten in klare Insights + Handlungsempfehlungen.,AI 4 WORK,"Reporting, Decision, SOP, Prozesse, Automation",2025-12-24
Report: Rohdaten → Insights,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/05_report_rohdaten_insights.md,Strukturiert Rohdaten in klare Insights + Handlungsempfehlungen.,AI 4 WORK,"Reporting, Decision, SOP, Prozesse, Automation",2025-12-24
Republishing Public Domain Books,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/republishing_public_domain_books.md,Hier ist der gestaltete ChatGPT-Prompt:,AI 4 WORK,"Strategie, Script, SOP, Prozesse, Newsletter",2025-12-24
Republishing Public Domain Books,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/republishing_public_domain_books.md,Hier ist der gestaltete ChatGPT-Prompt:,AI 4 WORK,"Strategie, Script, SOP, Prozesse, Newsletter",2025-12-24
Repurposing Content Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/repurposing_content_plan.md,"Erstelle einen detaillierten Plan zur effektiven Wiederverwendung von gesichtslosen Video- und Blog-Inhalten. Füge spezifische Strategien, Schritte und Tipps für Folgendes hinzu:",AI 4 THOUGHT LEADERSHIP,"Strategie, Content",2025-12-24
Repurposing Content Plan,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/repurposing_content_plan.md,"Erstelle einen detaillierten Plan zur effektiven Wiederverwendung von gesichtslosen Video- und Blog-Inhalten. Füge spezifische Strategien, Schritte und Tipps für Folgendes hinzu:",AI 4 THOUGHT LEADERSHIP,"Strategie, Content",2025-12-24
