Title,PromptURL,Description,Category,Level,PromptTags,Updated
Limitations To Desired Identity,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/limitations_to_desired_identity.md,"Erstelle einen 1000-Wort-Artikel, der limitierende Überzeugungen behandelt, die Einzelpersonen daran hindern, ihre gewünschte Identität zu erreichen. Befolge diese Richtlinien:",AI 4 WORK,Experte,"Adoption, Content, Decision, Prozesse",2025-12-24
Linked In Website Article Analysis,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/linked_in_website_article_analysis.md,Analysieren Sie die Anfrage und führen Sie die folgenden Aufgaben aus:,AI 4 WORK,Profi,"Analyse, Reporting, LinkedIn",2025-12-24
Linkedin Outreach Cognitive Test,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/linkedin_outreach_cognitive_test.md,"Schreibe eine professionelle und überzeugende LinkedIn-Outreach-Nachricht, die sich an akademische oder klinische Forscher richtet, um einen validierten kognitiven...",AI 4 WORK,Profi,"Research, Finance, Email, LinkedIn",2025-12-24
Linkedin Profile Optimization,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/linkedin_profile_optimization.md,"Erstelle einen optimierten Abschnitt für ein LinkedIn-Profil, das sich auf Tech, Beratung, eCommerce, Vertrieb, Partnerschaften und strategische/geschäftliche Entwicklung...",AI 4 WORK,Experte,"Email, LinkedIn, Strategie",2025-12-24
Linkedin Profile Summary,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/linkedin_profile_summary.md,"Erstelle eine Zusammenfassung für ein LinkedIn-Profil, die die Aufmerksamkeit von Personalvermittlern und anderen Fachleuten auf sich zieht. Stelle sicher, dass die...",AI 4 WORK,Experte,"Adoption, LinkedIn",2025-12-24
Log Book Development Ideas,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/log_book_development_ideas.md,Entwerfe einen Prompt für ein ChatGPT-Modell basierend auf dem folgenden Aufgabenentwurf:,AI 4 THOUGHT LEADERSHIP,Experte,"Content, Strategie, Retail",2025-12-24
Luxury Bathroom Description,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/luxury_bathroom_description.md,"Erstellen Sie eine detaillierte Beschreibung für ein Bild, das eine luxuriöse Badezimmerrenovierung für einen Kunden einer Marketingagentur zeigt, die sich auf Küchen- und...",AI 4 WORK,Experte,Script,2025-12-24
Luxury Hospitality Training,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_enablement/Luxury%20Hospitality%20Training.md,"Erstellen Sie umfassende Tourismus- und Gastgewerbe-Schulungsinhalte mit Schwerpunkt auf dem Bereich der modernen Luxusgastronomie. Das Ziel ist es, Studenten und...",AI 4 ENABLEMENT,Experte,"Kids, Training, Finance, Content, Strategie",2025-12-24
Luxury Jet Sales Messaging,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/luxury_jet_sales_messaging.md,"Überzeuge Interessenten, einen Jet zu kaufen, indem du überzeugende und aussagekräftige Botschaften erstellst. Deine Antwort sollte Folgendes enthalten:",AI 4 RETAIL,Profi,"Finance, SOP, Retail",2025-12-24
Luxury Kitchen Description,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/luxury_kitchen_description.md,"Erstellen Sie eine detaillierte Beschreibung einer Luxusküchen-Renovierung für den Kunden einer Marketingagentur, der auf Küchen- und Badezimmerumgestaltung spezialisiert ist....",AI 4 WORK,Profi,Script,2025-12-24
Luxury Travel Updates Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/luxury_travel_updates_guide.md,"Erstellen Sie einen umfassenden Leitfaden, um meinen Kunden Updates bereitzustellen und den Zugang zu Luxusreisedienstleistungen zu erleichtern. Gehen Sie speziell auf die...",AI 4 WORK,Profi,"Safety, Newsletter, Email, Strategie, Retail",2025-12-24
Managing Adhd Daily Tasks,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/managing_adhd_daily_tasks.md,"Beschreibe einen typischen Tag für jemanden mit ADHS, einschließlich der Aufgaben und To-dos, die sie üblicherweise bewältigen müssen. Sei so umfassend wie möglich und gehe auf...",AI 4 WORK,Profi,Strategie,2025-12-24
Marcus Garvey And Reggae Influence,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/marcus_garvey_and_reggae_influence.md,"Erstelle ein TikTok-Skript, das den Einfluss von Marcus Garvey auf die Entwicklung der Reggae-Musik untersucht. Deine Antwort sollte umfassen:",AI 4 WORK,Profi,"Analyse, SOP, Script",2025-12-24
Marcus Garvey Hip Hop Influence,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/marcus_garvey_hip_hop_influence.md,"Erstellen Sie einen Essay, der Marcus Garveys Einfluss auf Hip-Hop diskutiert. Erwägen Sie, die folgenden Elemente einzubeziehen:",AI 4 WORK,Profi,SOP,2025-12-24
Marcus Garvey Influence On Reggae,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/Marcus%20Garvey%20Influence%20on%20Reggae.md,"Erstelle einen detaillierten Artikel, der Marcus Garveys Einfluss auf Reggae-Musik untersucht. Dein Artikel sollte die folgenden Teilaufgaben abdecken:",AI 4 WORK,Profi,SOP,2025-12-24
Marcus Garvey Overview,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/marcus_garvey_overview.md,Erstelle einen umfassenden Artikel über Marcus Garvey. Der Artikel sollte die folgenden Schlüsselaspekte im Detail abdecken:,AI 4 WORK,Einsteiger,SOP,2025-12-24
Marijuana Legal Landscape,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/marijuana_legal_landscape.md,"Erstelle eine umfassende Erklärung, die die rechtliche Landschaft bezüglich des Verkaufs und der Verwendung von Marihuana- und CBD-Produkten in den Vereinigten Staaten...",AI 4 WORK,Profi,Retail,2025-12-24
Marketing Content Strategies,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/Marketing%20Content%20Strategies.md,"Du bist ein KI-Assistent, der darauf spezialisiert ist, Marketinginhalte für eine Home & Garden Expo zu erstellen. Deine Aufgabe ist es, bei der Entwicklung effektiver...",AI 4 WORK,Profi,"Analyse, Content, Strategie",2025-12-24
Marketing Insights Ebook Outline,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/marketing_insights_ebook_outline.md,"Erstelle eine Gliederung für ein eBook mit Marketing-Erkenntnissen, die von David Ogilvy inspiriert sind. Die Gliederung sollte:",AI 4 THOUGHT LEADERSHIP,Experte,"Content, Strategie",2025-12-24
Marketing Strategy For Handmade Jewelry,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/marketing_strategy_for_handmade_jewelry.md,"""Ich besitze ein Unternehmen, das sich auf handgefertigten Schmuck aus Polymer-Ton spezialisiert. Ich führe auch Workshops durch, in denen ich Menschen beibringe, wie sie ihren...",AI 4 WORK,Profi,"Workshop, Finance, Newsletter, Analyse, Email",2025-12-24
Marketingstrategie für E-Books erstellen,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/de/ai4_content/Create%20Ebook%20Marketing%20Strategy.md,"Erstelle eine umfassende Marketingstrategie, um E-Books auf mehreren Online-Plattformen zu bewerben. Die E-Books gehören zu drei Kategorien: Beziehungen, Inhalte für Frauen und...",AI 4 THOUGHT LEADERSHIP,Experte,"Email, Content, Strategie",2025-12-24
Massage Therapist Curriculum Design,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/massage_therapist_curriculum_design.md,"Erstellen Sie einen strukturierten Lehrplan für ein Massagetherapeuten-Programm, das 144 Unterrichtsstunden umfasst, aufgeteilt in drei Module, die jeweils 48 Stunden dauern....",AI 4 WORK,Einsteiger,"Training, Adoption",2025-12-24
"MASTER CONTEXT – AI 4 RETAIL (Closella: Style, Fit, Returns)",https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail_closella/00_master_context.md,"Setzt den Rahmen für Styling, Fit und Retouren-Reduktion, ohne Mode-Buzzword-Overload.",AI 4 RETAIL,Experte,"Checkliste, Finance, Decision, Retail",2025-12-23
MASTER CONTEXT – AI 4 WEALTH (Financial Intelligence),https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_financial_wellbeing/00_master_context.md,"Setzt den Rahmen für Analysen, Szenarien und finanzielle Klarheit, ohne in Beratung/Produktverkauf abzurutschen.",AI 4 FINANCIAL WELLBEING,Experte,"Finance, Analyse, Wealth, Decision, Retail",2025-12-24
Master Student Ai Coach,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/master_student_ai_coach.md,"""Ich möchte, dass du als Master Student AI Coach fungierst, der mir helfen soll, tiefgreifende Expertise in einem Thema meiner Wahl zu erreichen. Dein Ziel ist es, mich durch...",AI 4 WORK,Experte,"Research, Training, Prozesse, Strategie, Roadmap",2025-12-24
Match Outcome Prediction,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/match_outcome_prediction.md,Erstellen Sie eine umfassende Analyse zur Vorhersage des Ergebnisses eines Fußballspiels unter Berücksichtigung der folgenden Faktoren:,AI 4 RETAIL,Profi,"Analyse, Strategie, Retail",2025-12-24
Mathematics Lesson Plan,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/mathematics_lesson_plan.md,Erstelle einen detaillierten Unterrichtsplan für den schulischen Mathematikunterricht. Der Unterricht sollte auf eine Vielzahl von Fähigkeiten und Lernstilen der Schüler...,AI 4 KIDS,Einsteiger,"Kids, Strategie",2025-12-24
Maximize Potential And Confidence Advice,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/maximize_potential_and_confidence_advice.md,"Als ob Sie Tony Robbins wären, beraten Sie jemanden darüber, wie er sein Potenzial maximieren und seine Selbstgespräche, sein Selbstvertrauen und seine Zielerreichung...",AI 4 WORK,Profi,Strategie,2025-12-24
Meal Plan For Daycares,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/meal_plan_for_daycares.md,"Erstelle einen Essensplan für häusliche Tagespflegeanbieter, der den Richtlinien des Child and Adult Care Food Program (CACFP) in den Vereinigten Staaten entspricht.",AI 4 KIDS,Einsteiger,"Safety, Kids, Finance",2025-12-24
Media Monitoring System,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/media_monitoring_system.md,"Erstelle ein umfassendes System für Medienbeobachtung, das folgende Aspekte umfasst:",AI 4 WORK,Profi,"Analyse, Reporting, Prozesse",2025-12-24
Medical Record Translation,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_enablement/medical_record_translation.md,Bitte helfen Sie mir bei der folgenden Aufgabe:,AI 4 ENABLEMENT,Experte,,2025-12-24
Meeting Minutes Template Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/meeting_minutes_template_guide.md,Erstellen Sie einen detaillierten Leitfaden zur Gestaltung einer Besprechungsprotokoll-Vorlage und deren Speicherung in ChatGPT. Ihre Antwort sollte Folgendes enthalten:,AI 4 WORK,Profi,"Template, Decision, Prozesse",2025-12-24
Meeting-to-Action Pipeline,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/02_meeting_to_action_pipeline.md,Standardisiert: Meeting → Minutes → Tasks → Follow-up.,AI 4 WORK,Einsteiger,"Automation, Workshop, Email, Decision, Prozesse",2025-12-24
Mental Health Conditions Report,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/mental_health_conditions_report.md,"Erstelle einen umfassenden Forschungsbericht, der die 20 am besten behandelbaren psychischen Gesundheitszustände innerhalb der afrikanisch-karibischen Gemeinschaft im...",AI 4 WORK,Experte,"Research, Analyse, Reporting",2025-12-24
Mental Health Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_free_education/mental_health_guide.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, die Aufgabe erfolgreich abschließen zu können. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im Internet...",AI 4 FREE EDUCATION,Einsteiger,Strategie,2025-12-24
Modify Ai Content Strategies,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/modify_ai_content_strategies.md,Erstellen Sie einen detaillierten und umfassenden Leitfaden zu Strategien zur Vermeidung von KI-Erkennung und Plagiatsverhinderung in schriftlichen Inhalten. Ihre Antwort...,AI 4 WORK,Profi,"Content, Strategie",2025-12-24
Monthly Recurring Revenue Marketing,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/monthly_recurring_revenue_marketing.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, die Aufgabe erfolgreich abschließen zu können. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im Internet...",AI 4 WORK,Profi,"Decision, Prozesse, Strategie",2025-12-24
Mortgage Insurance Claims Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/mortgage_insurance_claims_guide.md,"""Stelle mir Klärungsfragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 WORK,Einsteiger,"Decision, Prozesse",2025-12-24
Motivation For Cybersecurity Job Seekers,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/motivation_for_cybersecurity_job_seekers.md,"Erstelle eine Reihe motivierender Beiträge für Personen, die eine Karriere als Cybersicherheits- und Security Operations Center (SOC)-Analysten anstreben, speziell um sie...",AI 4 WORK,Einsteiger,"Safety, Strategie",2025-12-24
Motivation Guidelines Calendar,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/motivation_guidelines_calendar.md,"Erstelle eine umfassende Richtlinie, um motiviert zu bleiben und Fortschritte effektiv zu verfolgen. Die Richtlinie sollte in Form eines Kalenders präsentiert werden. Erwäge,...",AI 4 WORK,Profi,Strategie,2025-12-24
Music Composition Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/music_composition_guide.md,"Erstelle einen detaillierten Leitfaden für Musikkomposition zur Erstellung eines Synth-Stücks, das verschiedene Musikstile und Elemente verbindet. Gib Einblicke zu Folgendem:",AI 4 WORK,Experte,"Strategie, SOP",2025-12-24
Music Licensing Strategy,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/music_licensing_strategy.md,"Erstelle eine umfassende Strategie, um einem Komponisten für Musiklizenzen dabei zu helfen, einen strukturierten und effektiven Ansatz für den Aufbau einer erfolgreichen...",AI 4 WORK,Profi,"Template, Prozesse, Strategie",2025-12-24
Network Marketing Crypto Accessibility,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/network_marketing_crypto_accessibility.md,"Erstellen Sie einen umfassenden ChatGPT-Prompt, der die Bedürfnisse von jemandem anspricht, der Network-Marketing für Kryptowährungen zugänglicher machen möchte, und sich dabei...",AI 4 WORK,Profi,"Finance, Decision",2025-12-24
Network Personal Ad,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/network_personal_ad.md,Erstelle eine ausgefeilte und ansprechende Version einer persönlichen Anzeige für Networking und Einkommensgenerierung unter Verwendung der bereitgestellten Informationen. Das...,AI 4 WORK,Profi,"Safety, Automation",2025-12-24
Newsletter Development Plan,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/newsletter_development_plan.md,Erstelle einen detaillierten Plan für die Entwicklung und Monetarisierung eines Newsletters auf Substack. Behandle die folgenden Komponenten:,AI 4 THOUGHT LEADERSHIP,Experte,"Finance, Newsletter, Content, Strategie",2025-12-24
Nih Grant Writing Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_free_education/nih_grant_writing_guide.md,"Erstellen Sie einen NIH-Leitfaden zum Schreiben von Förderanträgen, der die wesentlichen Komponenten und Best Practices für das Verfassen eines erfolgreichen Antrags umreißt....",AI 4 FREE EDUCATION,Einsteiger,"Research, Finance, Strategie",2025-12-24
Non Injectable Peptide Marketing Strategy,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/non_injectable_peptide_marketing_strategy.md,"Entwickle eine umfassende Marketingstrategie für ein neues Gesundheits- und Wellness-Unternehmen, das innovative nicht-injizierbare Peptide auf den Markt bringt. Das Ziel ist...",AI 4 RETAIL,Experte,"Training, Adoption, Finance, Strategie, SOP",2025-12-24
Non Profit Organization Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/non_profit_organization_guide.md,"Erstelle einen umfassenden Leitfaden für die Gründung, Leitung und das Wachstum einer gemeinnützigen Organisation mit Schwerpunkt auf der Unterstützung unterversorgter...",AI 4 WORK,Experte,"Automation, Finance, Analyse, Decision, Reporting",2025-12-24
Notgroschen Regel,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_wealth/07_notgroschen_regel.md,"Definiert Notgroschen-Höhe und Aufbauplan passend zum Leben. Bildung, keine Anlageberatung.",AI 4 WEALTH,Einsteiger,"Safety, Automation, Finance, Wealth, Reporting",2025-12-24
Nurse Workforce Analysis,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/nurse_workforce_analysis.md,"Handle als Datenanalyst im Gesundheitswesen-HR und Strategieentwickler für Personas. Ich benötige Hilfe bei der Analyse von Pflegepersonal-Daten, um eine oder mehrere...",AI 4 WORK,Profi,"Analyse, Strategie",2025-12-24
Nursing Care Plan,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/nursing_care_plan.md,"Stellen Sie mir klärende Fragen, bis Sie zu 95% sicher sind, dass Sie die Aufgabe erfolgreich erfüllen können. Atmen Sie tief durch und gehen Sie es Schritt für Schritt an....",AI 4 WORK,Profi,Decision,2025-12-24
Nursingstudyguide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/NursingStudyGuide.md,"""Erstelle einen Studienleitfaden für Pflegestudenten, der sich auf das Zuordnen von Vokabelbegriffen mit ihren entsprechenden Definitionen oder definierenden Informationen...",AI 4 KIDS,Einsteiger,Kids,2025-12-24
Nutrition And Fitness Course,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/Nutrition%20And%20Fitness%20Course.md,"Entwerfe einen E-Learning-Kurs, der sich auf die Grundlagen von Ernährung und Fitness konzentriert, indem du die folgenden Schlüsselkomponenten behandelst:",AI 4 KIDS,Einsteiger,"Kids, Training, Content, Reporting, Strategie",2025-12-24
Nutrition And Fitness Kurs,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/de/ai4_unk/Nutrition%20And%20Fitness%20Course.md,Design an e-learning Kurs focused on the basics of nutrition and fitness by addressing the following key components:,AI 4 KIDS,Einsteiger,"Kids, Training, Content, Reporting, Strategie",2025-12-24
One-Pager Builder (AI 4 ENABLEMENT) #12,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_enablement/21_one_pager_builder_ai_4_enablement_12.md,Baut eine 1-Seite Entscheidungs-/Projektübersicht.,AI 4 ENABLEMENT,Experte,"Training, Adoption, Decision",2025-12-24
One-Pager Builder (AI 4 ENABLEMENT) #17,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_enablement/26_one_pager_builder_ai_4_enablement_17.md,Baut eine 1-Seite Entscheidungs-/Projektübersicht.,AI 4 ENABLEMENT,Experte,"Training, Adoption, Decision",2025-12-24
One-Pager Builder (AI 4 ENABLEMENT) #2,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_enablement/11_one_pager_builder_ai_4_enablement_2.md,Baut eine 1-Seite Entscheidungs-/Projektübersicht.,AI 4 ENABLEMENT,Experte,"Training, Adoption, Decision",2025-12-24
One-Pager Builder (AI 4 ENABLEMENT) #7,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_enablement/16_one_pager_builder_ai_4_enablement_7.md,Baut eine 1-Seite Entscheidungs-/Projektübersicht.,AI 4 ENABLEMENT,Experte,"Training, Adoption, Decision",2025-12-24
One-Pager Builder (AI 4 RETAIL) #12,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail_closella/22_one_pager_builder_ai_4_retail_12.md,Baut eine 1-Seite Entscheidungs-/Projektübersicht.,AI 4 RETAIL,Experte,"Decision, Retail",2025-12-23
One-Pager Builder (AI 4 RETAIL) #17,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail_closella/27_one_pager_builder_ai_4_retail_17.md,Baut eine 1-Seite Entscheidungs-/Projektübersicht.,AI 4 RETAIL,Experte,"Decision, Retail",2025-12-23
One-Pager Builder (AI 4 RETAIL) #2,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail_closella/12_one_pager_builder_ai_4_retail_2.md,Baut eine 1-Seite Entscheidungs-/Projektübersicht.,AI 4 RETAIL,Experte,"Decision, Retail",2025-12-23
One-Pager Builder (AI 4 RETAIL) #7,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail_closella/17_one_pager_builder_ai_4_retail_7.md,Baut eine 1-Seite Entscheidungs-/Projektübersicht.,AI 4 RETAIL,Experte,"Decision, Retail",2025-12-23
One-Pager Builder (AI 4 WEALTH) #12,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_wealth/22_one_pager_builder_ai_4_wealth_12.md,Baut eine 1-Seite Entscheidungs-/Projektübersicht.,AI 4 WEALTH,Experte,"Finance, Wealth, Decision, Reporting",2025-12-24
