Title,PromptURL,Description,Category,Level,PromptTags,Updated
Chihuahua Grumpiness Outline,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/chihuahua_grumpiness_outline.md,"Erstelle einen Story-Umriss und ein Konzept für ein illustriertes Buch mit 12 Seiten, das einen Chihuahua als Hauptfigur zeigt. Der Chihuahua verkörpert die...",AI 4 RETAIL,Profi,Retail,2025-12-24
Childcare Menu Planning Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/childcare_menu_planning_guide.md,"Erstelle einen umfassenden Menüplanungsleitfaden für häusliche Tagespflegeanbieter, der den Richtlinien des Child and Adult Care Food Program (CACFP) in den Vereinigten Staaten...",AI 4 WORK,Profi,"Kids, Content",2025-12-24
Client Management Strategy,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/client_management_strategy.md,"Erstelle eine Strategie für die Bewerbung auf eine Account Manager Position bei Healthbridge South Africa, mit Fokus auf Kundenmanagement für 200 Kunden. Dein Ziel ist es,...",AI 4 WORK,Profi,Strategie,2025-12-24
Closet Audit,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail_closella/10_closet_audit.md,Räumt deinen Kleiderschrank strategisch auf (ohne radikal).,AI 4 RETAIL,Experte,"Finance, Strategie, Retail",2025-12-23
Coaching Business Setup Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/coaching_business_setup_guide.md,Ich starte ein Coaching-Geschäft und benötige umfassende Anleitung zur effizienten Einrichtung. Bitte biete detaillierte Einblicke und Best Practices zu den folgenden Aspekten:,AI 4 WORK,Experte,"Automation, Template, Prozesse, Strategie",2025-12-24
Coding Master,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/coding_master.md,"Erstelle ein vollständig formatiertes, veröffentlichungsfertiges E-Book zum Erlernen von Python. Das E-Book sollte mit 10-15 Kapiteln strukturiert sein, die jeweils...",AI 4 WORK,Experte,"Adoption, Content",2025-12-24
Cognitive Health Promotion,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/cognitive_health_promotion.md,"Erstelle einen umfassenden Artikel zur Förderung der kognitiven Gesundheitsangebote eines Unternehmens. Befolge diese Richtlinien, um alle Komponenten effektiv anzusprechen:",AI 4 RETAIL,Profi,"Research, Finance, Content, Retail",2025-12-24
Collecting Chatgpt Prompts,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/collecting_chatgpt_prompts.md,"Erstelle einen detaillierten Leitfaden, wie man ChatGPT-Prompts in ein Dokument herunterlädt, das gespeichert werden kann. Berücksichtige die folgenden Elemente in deiner Antwort:",AI 4 WORK,Einsteiger,"Automation, Prozesse",2025-12-24
Coloring Book Business Ideas,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/coloring_book_business_ideas.md,"Stelle mir klärende Fragen, bis du zu 95 % sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 WORK,Einsteiger,,2025-12-24
Combine Prompts,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/combine_prompts.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, die Aufgabe erfolgreich abschließen zu können. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im Internet...",AI 4 WORK,Profi,,2025-12-24
Comic Book Writing Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_free_education/Comic%20Book%20Writing%20Guide.md,Erstelle einen detaillierten und altersgerechten Leitfaden zum Schreiben eines Comics über Ausdauer. Der Leitfaden sollte als Lernressource strukturiert sein und die folgenden...,AI 4 FREE EDUCATION,Einsteiger,,2025-12-24
Community Association Constitution,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/community_association_constitution.md,"Erstelle eine umfassende Satzung für eine Gemeinschaftsvereinigung, indem du die folgenden Elemente behandelst:",AI 4 WORK,Profi,"Finance, Wealth, Decision, Reporting, Prozesse",2025-12-24
Compose Email For School Inquiry,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/compose_email_for_school_inquiry.md,"Verfassen Sie eine professionelle und gut formulierte E-Mail an den Director of Communications einer Immobilienentwicklungsgesellschaft, die ein großes Revitalisierungsprojekt...",AI 4 WORK,Profi,"Kids, Email",2025-12-24
Comprehensive Business Plan Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/comprehensive_business_plan_guide.md,Erstelle einen detaillierten Leitfaden zur Entwicklung eines umfassenden Businessplans. Deine Antwort sollte die folgenden Schlüsselkomponenten abdecken:,AI 4 WORK,Experte,"Research, Finance, Analyse, Prozesse, Strategie",2025-12-24
Comprehensive Guide On Prompt Engineering,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/comprehensive_guide_on_prompt_engineering.md,"Entwickeln Sie einen umfassenden Leitfaden, um ein erfolgreicher Prompt Engineer zu werden. Unterteilen Sie den Prozess in klare und umsetzbare Schritte. Decken Sie die...",AI 4 WORK,Experte,"Training, Prozesse",2025-12-24
Comprehensive Guide Program Management Healthcare,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/comprehensive_guide_program_management_healthcare.md,"Erstelle einen umfassenden Leitfaden zur Behandlung von Programmmanagement und Versorgungsintegration in der Gesundheitsbranche, mit speziellem Fokus auf die folgenden Aspekte:",AI 4 WORK,Experte,"Stakeholder, Analyse, Decision, Prozesse, Strategie",2025-12-24
Conduct Feasibility Study Prompts,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/conduct_feasibility_study_prompts.md,"Du hilfst beim Schreiben eines Abschnitts eines Buches über die Durchführung einer Machbarkeitsstudie in der verarbeitenden Industrie, mit speziellem Fokus auf die...",AI 4 WORK,Profi,"Finance, Analyse, Content, Prozesse, Strategie",2025-12-24
Conduct Online Dialogues,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/conduct_online_dialogues.md,Erstelle ein umfassendes Konzeptpapier für die Durchführung von Online-Dialogen. Deine Ausgabe sollte folgende Komponenten umfassen:,AI 4 WORK,Profi,"Content, Strategie",2025-12-24
Connect Chapters Cohesively,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/Connect%20Chapters%20Cohesively.md,"Erstelle eine Liste von Schreibanregungen für Sachbücher, die sich darauf konzentrieren, verschiedene Kapitel in einem Selbsthilfebuch kohäsiv zu verbinden. Das Ziel ist es,...",AI 4 WORK,Profi,"Prozesse, Strategie",2025-12-24
Conservation Project Analysis,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/conservation_project_analysis.md,"Analysieren Sie den folgenden Projektbericht zum Conservation, Community and Biodiversity (CCB) Projekt und geben Sie eine detaillierte Zusammenfassung und Bewertung....",AI 4 WORK,Profi,"Analyse, Content, Reporting, Strategie",2025-12-24
Consolidate Educational Materials,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/consolidate_educational_materials.md,Klar! Hier ist der hochwertige ChatGPT-Prompt:,AI 4 WORK,Profi,"Analyse, Prozesse, Strategie",2025-12-24
Content Creation Checklist,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/content_creation_checklist.md,"Erstelle eine detaillierte Checkliste für den Aufbau eines Content-Erstellungs- und Monetarisierungsgeschäfts als Influencer auf TikTok und Instagram, mit Fokus auf luxuriöse...",AI 4 THOUGHT LEADERSHIP,Experte,"Checkliste, Analyse, Content, Strategie, Retail",2025-12-24
Content Creation Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/content_creation_guide.md,"Erstelle einen umfassenden Leitfaden zur Content-Erstellung, der die folgenden Aspekte abdeckt:",AI 4 THOUGHT LEADERSHIP,Experte,"Analyse, Content, Reporting, Prozesse, Strategie",2025-12-24
CONTEXT,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/create_youtube_video_script.md,Leite das Thema aus den bereitgestellten Quellen ab.,AI 4 THOUGHT LEADERSHIP,Experte,"Content, Strategie, Script",2025-12-24
Contracts Plain Language Review,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/contracts_plain_language_review.md,Schreibe die folgenden Unterhaltungsvertragsklauseln für Künstler und Kreative in einfaches Englisch um. Hebe alle Problembereiche innerhalb der Klauseln hervor und biete...,AI 4 WORK,Einsteiger,,2025-12-24
Control Assessment And Improvement,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/control_assessment_and_improvement.md,"""Bewerte als erfahrener interner Auditor oder Finanzregulator das Design einer gegebenen Kontrolle und beurteile, ob sie das damit verbundene Risiko effektiv mindert. Deine...",AI 4 WORK,Profi,"Finance, Content, Reporting",2025-12-24
Copywriting Guidance Tool,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/copywriting_guidance_tool.md,"Du hast ein zweistündiges Video über Experten-Copywriting-Techniken voller praktischer Lektionen. Erstelle einen ChatGPT-Prompt, der es Nutzern ermöglicht, spezifische...",AI 4 WORK,Experte,"Email, Strategie",2025-12-24
Corporate Communication Edit,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/corporate_communication_edit.md,"Du bist ein professioneller Kommunikationsexperte, der sich auf Arbeitsplatzetikette und Unternehmensdiplomatie spezialisiert hat. Deine Aufgabe ist es, emotional aufgeladene,...",AI 4 WORK,Experte,"Email, Content, Decision, Prozesse",2025-12-24
Corporate Structure Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/corporate_structure_guide.md,"Sicherlich, hier ist der ChatGPT-Prompt basierend auf der Anfrage:",AI 4 WORK,Profi,"Finance, Content, Wealth, Prozesse, Strategie",2025-12-24
Corporate Tax Optimization,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/corporate_tax_optimization.md,Analysiere die Unternehmensteuergesetze in verschiedenen Rechtsordnungen mit Fokus auf Optimierungsmöglichkeiten und Sicherstellung der Compliance für Unternehmen im Rechts-...,AI 4 WORK,Experte,"Finance, Decision, Strategie",2025-12-24
Covered Call Strategies,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/covered_call_strategies.md,"Ich versuche, Aktienoptionsstrategien als Anfänger zu verstehen. Bitte hilf mir mit Folgendem:",AI 4 WORK,Einsteiger,Strategie,2025-12-24
Craft Effective Midjourney Prompts,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_free_education/craft_effective_midjourney_prompts.md,Erstelle einen umfassenden Leitfaden zur Erstellung effektiver Prompts für Midjourney. Der Leitfaden sollte die folgenden Abschnitte enthalten:,AI 4 FREE EDUCATION,Experte,"Adoption, Strategie",2025-12-24
Crafting Your Dating Story,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_free_education/crafting_your_dating_story.md,"Erstelle einen umfassenden Leitfaden, der mir hilft, eine Geschichte über meine Reise in der Dating-Szene zu verfassen, mit Fokus auf die Lektionen, die ich gelernt habe....",AI 4 FREE EDUCATION,Profi,,2025-12-24
Create 5 Engaging Questions,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_free_education/create_5_engaging_questions.md,"Erstellen Sie eine Reihe von 5 überzeugenden und zum Nachdenken anregenden Fragen, die auf [spezifische Nische/Zielgruppe] zugeschnitten sind. Befolgen Sie diese Richtlinien:",AI 4 FREE EDUCATION,Einsteiger,,2025-12-24
Create 5 Product Ideas,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/create_5_product_ideas.md,"Du bist ein erfahrener Etsy SEO-Stratege, Produkt-Copywriter und Print-on-Demand-Design-Berater. Hilf mir, hochkonvertierende, keyword-optimierte Produktideen für einen...",AI 4 RETAIL,Profi,"Strategie, SOP, Retail",2025-12-24
Create A Poppy Ai Prompt,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/create_a_poppy_ai_prompt.md,"Erstelle einen KI-Prompt, der wie Poppy AI funktioniert:",AI 4 WORK,Profi,,2025-12-24
Create Academic Paper,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/create_academic_paper.md,"Sicher, hier ist ein hochwertiger ChatGPT-Prompt, der die Anfrage anspricht:",AI 4 WORK,Profi,"Analyse, Content, Strategie",2025-12-24
Create Ad Strategy For Schools,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/create_ad_strategy_for_schools.md,"Erstelle eine detaillierte Werbestrategie für das Programm ""Renew Our Schools"" von Resource Central, das speziell auf Lehrer in Colorado abzielt. Hier sind die Anforderungen...",AI 4 KIDS,Profi,"Kids, Finance, Content, Strategie",2025-12-24
Create Adult Coloring Book,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/create_adult_coloring_book.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 RETAIL,Profi,"Content, Strategie, SOP, Retail",2025-12-24
