Title,PromptURL,Description,Category,Level,PromptTags,Updated
Luxury Jet Sales Messaging,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/luxury_jet_sales_messaging.md,"Überzeuge Interessenten, einen Jet zu kaufen, indem du überzeugende und aussagekräftige Botschaften erstellst. Deine Antwort sollte Folgendes enthalten:",AI 4 RETAIL,Profi,"Retail, Finance, SOP",2025-12-24
Luxury Jet Sales Messaging,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/luxury_jet_sales_messaging.md,"Überzeuge Interessenten, einen Jet zu kaufen, indem du überzeugende und aussagekräftige Botschaften erstellst. Deine Antwort sollte Folgendes enthalten:",AI 4 RETAIL,Profi,"Retail, Finance, SOP",2025-12-24
Luxury Kitchen Description,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/luxury_kitchen_description.md,"Erstellen Sie eine detaillierte Beschreibung einer Luxusküchen-Renovierung für den Kunden einer Marketingagentur, der auf Küchen- und Badezimmerumgestaltung spezialisiert ist....",AI 4 WORK,Profi,Script,2025-12-24
Luxury Kitchen Description,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/luxury_kitchen_description.md,"Erstellen Sie eine detaillierte Beschreibung einer Luxusküchen-Renovierung für den Kunden einer Marketingagentur, der auf Küchen- und Badezimmerumgestaltung spezialisiert ist....",AI 4 WORK,Profi,Script,2025-12-24
Luxury Travel Updates Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/luxury_travel_updates_guide.md,"Erstellen Sie einen umfassenden Leitfaden, um meinen Kunden Updates bereitzustellen und den Zugang zu Luxusreisedienstleistungen zu erleichtern. Gehen Sie speziell auf die...",AI 4 WORK,Profi,"Newsletter, Retail, Email, Safety, Strategie",2025-12-24
Luxury Travel Updates Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/luxury_travel_updates_guide.md,"Erstellen Sie einen umfassenden Leitfaden, um meinen Kunden Updates bereitzustellen und den Zugang zu Luxusreisedienstleistungen zu erleichtern. Gehen Sie speziell auf die...",AI 4 WORK,Profi,"Newsletter, Retail, Email, Safety, Strategie",2025-12-24
Managing Adhd Daily Tasks,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/managing_adhd_daily_tasks.md,"Beschreibe einen typischen Tag für jemanden mit ADHS, einschließlich der Aufgaben und To-dos, die sie üblicherweise bewältigen müssen. Sei so umfassend wie möglich und gehe auf...",AI 4 WORK,Profi,Strategie,2025-12-24
Managing Adhd Daily Tasks,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/managing_adhd_daily_tasks.md,"Beschreibe einen typischen Tag für jemanden mit ADHS, einschließlich der Aufgaben und To-dos, die sie üblicherweise bewältigen müssen. Sei so umfassend wie möglich und gehe auf...",AI 4 WORK,Profi,Strategie,2025-12-24
Marcus Garvey And Reggae Influence,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/marcus_garvey_and_reggae_influence.md,"Erstelle ein TikTok-Skript, das den Einfluss von Marcus Garvey auf die Entwicklung der Reggae-Musik untersucht. Deine Antwort sollte umfassen:",AI 4 WORK,Profi,"Analyse, Script, SOP",2025-12-24
Marcus Garvey And Reggae Influence,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/marcus_garvey_and_reggae_influence.md,"Erstelle ein TikTok-Skript, das den Einfluss von Marcus Garvey auf die Entwicklung der Reggae-Musik untersucht. Deine Antwort sollte umfassen:",AI 4 WORK,Profi,"Analyse, Script, SOP",2025-12-24
Marcus Garvey Hip Hop Influence,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/marcus_garvey_hip_hop_influence.md,"Erstellen Sie einen Essay, der Marcus Garveys Einfluss auf Hip-Hop diskutiert. Erwägen Sie, die folgenden Elemente einzubeziehen:",AI 4 WORK,Profi,SOP,2025-12-24
Marcus Garvey Hip Hop Influence,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/marcus_garvey_hip_hop_influence.md,"Erstellen Sie einen Essay, der Marcus Garveys Einfluss auf Hip-Hop diskutiert. Erwägen Sie, die folgenden Elemente einzubeziehen:",AI 4 WORK,Profi,SOP,2025-12-24
Marcus Garvey Influence On Reggae,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/Marcus%20Garvey%20Influence%20on%20Reggae.md,"Erstelle einen detaillierten Artikel, der Marcus Garveys Einfluss auf Reggae-Musik untersucht. Dein Artikel sollte die folgenden Teilaufgaben abdecken:",AI 4 WORK,Profi,SOP,2025-12-24
Marcus Garvey Influence On Reggae,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/en/Marcus%20Garvey%20Influence%20on%20Reggae.md,Create a detailed article exploring Marcus Garvey's influence on Reggae music. Your article should cover the following sub-tasks:,AI 4 WORK,Profi,SOP,2025-12-24
Marcus Garvey Influence On Reggae,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/de/ai4_unk/Marcus%20Garvey%20Influence%20on%20Reggae.md,Erstelle einen detailed article exploring Marcus Garvey's influence on Reggae music. Your article should cover the following sub-tasks:,AI 4 WORK,Profi,SOP,2025-12-24
Marcus Garvey Influence On Reggae,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/Marcus%20Garvey%20Influence%20on%20Reggae.md,"Erstelle einen detaillierten Artikel, der Marcus Garveys Einfluss auf Reggae-Musik untersucht. Dein Artikel sollte die folgenden Teilaufgaben abdecken:",AI 4 WORK,Profi,SOP,2025-12-24
Marcus Garvey Overview,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/marcus_garvey_overview.md,Erstelle einen umfassenden Artikel über Marcus Garvey. Der Artikel sollte die folgenden Schlüsselaspekte im Detail abdecken:,AI 4 WORK,Einsteiger,SOP,2025-12-24
Marcus Garvey Overview,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/marcus_garvey_overview.md,Erstelle einen umfassenden Artikel über Marcus Garvey. Der Artikel sollte die folgenden Schlüsselaspekte im Detail abdecken:,AI 4 WORK,Einsteiger,SOP,2025-12-24
Marijuana Legal Landscape,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/marijuana_legal_landscape.md,"Erstelle eine umfassende Erklärung, die die rechtliche Landschaft bezüglich des Verkaufs und der Verwendung von Marihuana- und CBD-Produkten in den Vereinigten Staaten...",AI 4 WORK,Profi,Retail,2025-12-24
Marijuana Legal Landscape,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/marijuana_legal_landscape.md,"Erstelle eine umfassende Erklärung, die die rechtliche Landschaft bezüglich des Verkaufs und der Verwendung von Marihuana- und CBD-Produkten in den Vereinigten Staaten...",AI 4 WORK,Profi,Retail,2025-12-24
Marketing Content Strategies,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/Marketing%20Content%20Strategies.md,"Du bist ein KI-Assistent, der darauf spezialisiert ist, Marketinginhalte für eine Home & Garden Expo zu erstellen. Deine Aufgabe ist es, bei der Entwicklung effektiver...",AI 4 WORK,Profi,"Content, Analyse, Strategie",2025-12-24
Marketing Content Strategies,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/en/Marketing%20Content%20Strategies.md,You are an AI assistant customized to help create marketing content for a Home & Garden Expo. Your task is to assist in developing effective marketing strategies and content...,AI 4 WORK,Profi,"Content, Analyse, Strategie",2025-12-24
Marketing Content Strategies,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/Marketing%20Content%20Strategies.md,"Du bist ein KI-Assistent, der darauf spezialisiert ist, Marketinginhalte für eine Home & Garden Expo zu erstellen. Deine Aufgabe ist es, bei der Entwicklung effektiver...",AI 4 WORK,Profi,"Content, Analyse, Strategie",2025-12-24
Marketing Insights Ebook Outline,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/marketing_insights_ebook_outline.md,"Erstelle eine Gliederung für ein eBook mit Marketing-Erkenntnissen, die von David Ogilvy inspiriert sind. Die Gliederung sollte:",AI 4 THOUGHT LEADERSHIP,Experte,"Content, Strategie",2025-12-24
Marketing Insights Ebook Outline,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/marketing_insights_ebook_outline.md,"Erstelle eine Gliederung für ein eBook mit Marketing-Erkenntnissen, die von David Ogilvy inspiriert sind. Die Gliederung sollte:",AI 4 THOUGHT LEADERSHIP,Experte,"Content, Strategie",2025-12-24
Marketing Strategy For Handmade Jewelry,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/marketing_strategy_for_handmade_jewelry.md,"""Ich besitze ein Unternehmen, das sich auf handgefertigten Schmuck aus Polymer-Ton spezialisiert. Ich führe auch Workshops durch, in denen ich Menschen beibringe, wie sie ihren...",AI 4 WORK,Profi,"Prozesse, Content, Newsletter, Analyse, Email",2025-12-24
Marketing Strategy For Handmade Jewelry,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/marketing_strategy_for_handmade_jewelry.md,"""Ich besitze ein Unternehmen, das sich auf handgefertigten Schmuck aus Polymer-Ton spezialisiert. Ich führe auch Workshops durch, in denen ich Menschen beibringe, wie sie ihren...",AI 4 WORK,Profi,"Prozesse, Content, Newsletter, Analyse, Email",2025-12-24
Marketingstrategie für E-Books erstellen,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/de/ai4_content/Create%20Ebook%20Marketing%20Strategy.md,"Erstelle eine umfassende Marketingstrategie, um E-Books auf mehreren Online-Plattformen zu bewerben. Die E-Books gehören zu drei Kategorien: Beziehungen, Inhalte für Frauen und...",AI 4 THOUGHT LEADERSHIP,Experte,"Content, Email, Strategie",2025-12-24
Massage Therapist Curriculum Design,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/massage_therapist_curriculum_design.md,"Erstellen Sie einen strukturierten Lehrplan für ein Massagetherapeuten-Programm, das 144 Unterrichtsstunden umfasst, aufgeteilt in drei Module, die jeweils 48 Stunden dauern....",AI 4 WORK,Einsteiger,"Training, Adoption",2025-12-24
Massage Therapist Curriculum Design,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/massage_therapist_curriculum_design.md,"Erstellen Sie einen strukturierten Lehrplan für ein Massagetherapeuten-Programm, das 144 Unterrichtsstunden umfasst, aufgeteilt in drei Module, die jeweils 48 Stunden dauern....",AI 4 WORK,Einsteiger,"Training, Adoption",2025-12-24
"MASTER CONTEXT – AI 4 RETAIL (Closella: Style, Fit, Returns)",https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail_closella/00_master_context.md,"Setzt den Rahmen für Styling, Fit und Retouren-Reduktion, ohne Mode-Buzzword-Overload.",AI 4 RETAIL,Experte,"Decision, Checkliste, Retail, Finance",2025-12-23
MASTER CONTEXT – AI 4 WEALTH (Financial Intelligence),https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/00_master_context.md,"Setzt den Rahmen für Analysen, Szenarien und finanzielle Klarheit, ohne in Beratung/Produktverkauf abzurutschen.",AI 4 FINANCIAL WELLBEING,Experte,"Decision, Wealth, Retail, Analyse, Finance",2025-12-24
MASTER CONTEXT – AI 4 WEALTH (Financial Intelligence),https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_financial_wellbeing/00_master_context.md,"Setzt den Rahmen für Analysen, Szenarien und finanzielle Klarheit, ohne in Beratung/Produktverkauf abzurutschen.",AI 4 FINANCIAL WELLBEING,Experte,"Decision, Wealth, Retail, Analyse, Finance",2025-12-24
Master Student Ai Coach,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/master_student_ai_coach.md,"""Ich möchte, dass du als Master Student AI Coach fungierst, der mir helfen soll, tiefgreifende Expertise in einem Thema meiner Wahl zu erreichen. Dein Ziel ist es, mich durch...",AI 4 WORK,Experte,"Training, Prozesse, Roadmap, Research, Strategie",2025-12-24
Master Student Ai Coach,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/master_student_ai_coach.md,"""Ich möchte, dass du als Master Student AI Coach fungierst, der mir helfen soll, tiefgreifende Expertise in einem Thema meiner Wahl zu erreichen. Dein Ziel ist es, mich durch...",AI 4 WORK,Experte,"Training, Prozesse, Roadmap, Research, Strategie",2025-12-24
Match Outcome Prediction,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/match_outcome_prediction.md,Erstellen Sie eine umfassende Analyse zur Vorhersage des Ergebnisses eines Fußballspiels unter Berücksichtigung der folgenden Faktoren:,AI 4 RETAIL,Profi,"Retail, Analyse, Strategie",2025-12-24
Match Outcome Prediction,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_retail/match_outcome_prediction.md,Erstellen Sie eine umfassende Analyse zur Vorhersage des Ergebnisses eines Fußballspiels unter Berücksichtigung der folgenden Faktoren:,AI 4 RETAIL,Profi,"Retail, Analyse, Strategie",2025-12-24
Mathematics Lesson Plan,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/mathematics_lesson_plan.md,Erstelle einen detaillierten Unterrichtsplan für den schulischen Mathematikunterricht. Der Unterricht sollte auf eine Vielzahl von Fähigkeiten und Lernstilen der Schüler...,AI 4 KIDS,Einsteiger,"Kids, Strategie",2025-12-24
Mathematics Lesson Plan,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/mathematics_lesson_plan.md,Erstelle einen detaillierten Unterrichtsplan für den schulischen Mathematikunterricht. Der Unterricht sollte auf eine Vielzahl von Fähigkeiten und Lernstilen der Schüler...,AI 4 KIDS,Einsteiger,"Kids, Strategie",2025-12-24
Maximize Potential And Confidence Advice,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/maximize_potential_and_confidence_advice.md,"Als ob Sie Tony Robbins wären, beraten Sie jemanden darüber, wie er sein Potenzial maximieren und seine Selbstgespräche, sein Selbstvertrauen und seine Zielerreichung...",AI 4 WORK,Profi,Strategie,2025-12-24
Maximize Potential And Confidence Advice,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/maximize_potential_and_confidence_advice.md,"Als ob Sie Tony Robbins wären, beraten Sie jemanden darüber, wie er sein Potenzial maximieren und seine Selbstgespräche, sein Selbstvertrauen und seine Zielerreichung...",AI 4 WORK,Profi,Strategie,2025-12-24
Meal Plan For Daycares,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/meal_plan_for_daycares.md,"Erstelle einen Essensplan für häusliche Tagespflegeanbieter, der den Richtlinien des Child and Adult Care Food Program (CACFP) in den Vereinigten Staaten entspricht.",AI 4 KIDS,Einsteiger,"Finance, Kids, Safety",2025-12-24
Meal Plan For Daycares,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/meal_plan_for_daycares.md,"Erstelle einen Essensplan für häusliche Tagespflegeanbieter, der den Richtlinien des Child and Adult Care Food Program (CACFP) in den Vereinigten Staaten entspricht.",AI 4 KIDS,Einsteiger,"Finance, Kids, Safety",2025-12-24
Media Monitoring System,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/media_monitoring_system.md,"Erstelle ein umfassendes System für Medienbeobachtung, das folgende Aspekte umfasst:",AI 4 WORK,Profi,"Prozesse, Reporting, Analyse",2025-12-24
Media Monitoring System,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/media_monitoring_system.md,"Erstelle ein umfassendes System für Medienbeobachtung, das folgende Aspekte umfasst:",AI 4 WORK,Profi,"Prozesse, Reporting, Analyse",2025-12-24
Medical Record Translation,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_enablement/medical_record_translation.md,Bitte helfen Sie mir bei der folgenden Aufgabe:,AI 4 ENABLEMENT,Experte,,2025-12-24
Medical Record Translation,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/medical_record_translation.md,Bitte helfen Sie mir bei der folgenden Aufgabe:,AI 4 ENABLEMENT,Experte,,2025-12-24
Meeting Minutes Template Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/meeting_minutes_template_guide.md,Erstellen Sie einen detaillierten Leitfaden zur Gestaltung einer Besprechungsprotokoll-Vorlage und deren Speicherung in ChatGPT. Ihre Antwort sollte Folgendes enthalten:,AI 4 WORK,Profi,"Prozesse, Decision, Template",2025-12-24
Meeting Minutes Template Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/meeting_minutes_template_guide.md,Erstellen Sie einen detaillierten Leitfaden zur Gestaltung einer Besprechungsprotokoll-Vorlage und deren Speicherung in ChatGPT. Ihre Antwort sollte Folgendes enthalten:,AI 4 WORK,Profi,"Prozesse, Decision, Template",2025-12-24
Meeting-to-Action Pipeline,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/02_meeting_to_action_pipeline.md,Standardisiert: Meeting → Minutes → Tasks → Follow-up.,AI 4 WORK,Einsteiger,"Automation, Prozesse, Decision, Email, SOP",2025-12-24
Meeting-to-Action Pipeline,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/02_meeting_to_action_pipeline.md,Standardisiert: Meeting → Minutes → Tasks → Follow-up.,AI 4 WORK,Einsteiger,"Automation, Prozesse, Decision, Email, SOP",2025-12-24
Mental Health Conditions Report,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/mental_health_conditions_report.md,"Erstelle einen umfassenden Forschungsbericht, der die 20 am besten behandelbaren psychischen Gesundheitszustände innerhalb der afrikanisch-karibischen Gemeinschaft im...",AI 4 WORK,Experte,"Reporting, Research, Analyse",2025-12-24
Mental Health Conditions Report,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/mental_health_conditions_report.md,"Erstelle einen umfassenden Forschungsbericht, der die 20 am besten behandelbaren psychischen Gesundheitszustände innerhalb der afrikanisch-karibischen Gemeinschaft im...",AI 4 WORK,Experte,"Reporting, Research, Analyse",2025-12-24
Mental Health Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/mental_health_guide.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, die Aufgabe erfolgreich abschließen zu können. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im Internet...",AI 4 FREE EDUCATION,Einsteiger,Strategie,2025-12-24
Mental Health Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_free_education/mental_health_guide.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, die Aufgabe erfolgreich abschließen zu können. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im Internet...",AI 4 FREE EDUCATION,Einsteiger,Strategie,2025-12-24
Modify Ai Content Strategies,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/modify_ai_content_strategies.md,Erstellen Sie einen detaillierten und umfassenden Leitfaden zu Strategien zur Vermeidung von KI-Erkennung und Plagiatsverhinderung in schriftlichen Inhalten. Ihre Antwort...,AI 4 WORK,Profi,"Content, Strategie",2025-12-24
Modify Ai Content Strategies,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/modify_ai_content_strategies.md,Erstellen Sie einen detaillierten und umfassenden Leitfaden zu Strategien zur Vermeidung von KI-Erkennung und Plagiatsverhinderung in schriftlichen Inhalten. Ihre Antwort...,AI 4 WORK,Profi,"Content, Strategie",2025-12-24
Monthly Recurring Revenue Marketing,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/monthly_recurring_revenue_marketing.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, die Aufgabe erfolgreich abschließen zu können. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im Internet...",AI 4 WORK,Profi,"Prozesse, Decision, Strategie",2025-12-24
Monthly Recurring Revenue Marketing,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/monthly_recurring_revenue_marketing.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, die Aufgabe erfolgreich abschließen zu können. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im Internet...",AI 4 WORK,Profi,"Prozesse, Decision, Strategie",2025-12-24
Mortgage Insurance Claims Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/mortgage_insurance_claims_guide.md,"""Stelle mir Klärungsfragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 WORK,Einsteiger,"Prozesse, Decision",2025-12-24
Mortgage Insurance Claims Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/mortgage_insurance_claims_guide.md,"""Stelle mir Klärungsfragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 WORK,Einsteiger,"Prozesse, Decision",2025-12-24
Motivation For Cybersecurity Job Seekers,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/motivation_for_cybersecurity_job_seekers.md,"Erstelle eine Reihe motivierender Beiträge für Personen, die eine Karriere als Cybersicherheits- und Security Operations Center (SOC)-Analysten anstreben, speziell um sie...",AI 4 WORK,Einsteiger,"Safety, Strategie",2025-12-24
Motivation For Cybersecurity Job Seekers,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/motivation_for_cybersecurity_job_seekers.md,"Erstelle eine Reihe motivierender Beiträge für Personen, die eine Karriere als Cybersicherheits- und Security Operations Center (SOC)-Analysten anstreben, speziell um sie...",AI 4 WORK,Einsteiger,"Safety, Strategie",2025-12-24
Motivation Guidelines Calendar,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/motivation_guidelines_calendar.md,"Erstelle eine umfassende Richtlinie, um motiviert zu bleiben und Fortschritte effektiv zu verfolgen. Die Richtlinie sollte in Form eines Kalenders präsentiert werden. Erwäge,...",AI 4 WORK,Profi,Strategie,2025-12-24
Motivation Guidelines Calendar,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/motivation_guidelines_calendar.md,"Erstelle eine umfassende Richtlinie, um motiviert zu bleiben und Fortschritte effektiv zu verfolgen. Die Richtlinie sollte in Form eines Kalenders präsentiert werden. Erwäge,...",AI 4 WORK,Profi,Strategie,2025-12-24
