Title,PromptURL,Description,Category,Level,PromptTags,Updated
Social Media Campaign For Personal Trainer,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/Social%20Media%20Campaign%20for%20Personal%20Trainer.md,"Erstellen Sie eine überzeugende, professionell geschriebene Social-Media-Werbekampagne für einen Personal Trainer, dessen Kundenstamm hauptsächlich Ozempic verwendet. Das Ziel...",AI 4 THOUGHT LEADERSHIP,Experte,"LinkedIn, Training, Content",2025-12-24
Social Media Campaign Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/social_media_campaign_guide.md,Erstelle einen umfassenden Leitfaden für den Start einer Social-Media-Kampagne zur Bewerbung einer neuen Kaffeemarke. Der Kaffee ist eine Robusta-Sorte aus Uganda. Füge...,AI 4 WORK,Profi,"Prozesse, Content, Reporting, Analyse, Strategie",2025-12-24
Social Media Campaign Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/social_media_campaign_guide.md,Erstelle einen umfassenden Leitfaden für den Start einer Social-Media-Kampagne zur Bewerbung einer neuen Kaffeemarke. Der Kaffee ist eine Robusta-Sorte aus Uganda. Füge...,AI 4 WORK,Profi,"Prozesse, Content, Reporting, Analyse, Strategie",2025-12-24
Social Media Content Calendar,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/social_media_content_calendar.md,"Erstelle einen 30-Tage-Social-Media-Content-Kalender, der sich darauf konzentriert, Benutzer darüber aufzuklären, wie man online Geld mit KI verdient. Stelle sicher, dass der...",AI 4 FREE EDUCATION,Einsteiger,"Content, Strategie",2025-12-24
Social Media Content Calendar,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_free_education/social_media_content_calendar.md,"Erstelle einen 30-Tage-Social-Media-Content-Kalender, der sich darauf konzentriert, Benutzer darüber aufzuklären, wie man online Geld mit KI verdient. Stelle sicher, dass der...",AI 4 FREE EDUCATION,Einsteiger,"Content, Strategie",2025-12-24
Social Media Content Ideas,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/Social%20Media%20Content%20Ideas.md,"Generiere Ideen für Social-Media-Content-Konzepte, die von Künstlern inspiriert sind, die Greg Goya und anderen innovativen Künstlern ähneln. Berücksichtige Folgendes bei der...",AI 4 WORK,Profi,"Content, Strategie",2025-12-24
Social Media Content Ideas,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/en/Social%20Media%20Content%20Ideas.md,Generate ideas for social media content concepts inspired by artists similar to Greg Goya and other innovative artists. Consider the following when crafting the social media...,AI 4 WORK,Profi,"Content, Research, Strategie",2025-12-24
Social Media Content Ideas,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/Social%20Media%20Content%20Ideas.md,"Generiere Ideen für Social-Media-Content-Konzepte, die von Künstlern inspiriert sind, die Greg Goya und anderen innovativen Künstlern ähneln. Berücksichtige Folgendes bei der...",AI 4 WORK,Profi,"Content, Strategie",2025-12-24
Social Media Content Tree Service,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/social_media_content_tree_service.md,,AI 4 THOUGHT LEADERSHIP,Experte,"Content, Safety",2025-12-24
Social Media Content Tree Service,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/social_media_content_tree_service.md,,AI 4 THOUGHT LEADERSHIP,Experte,"Content, Safety",2025-12-24
Social Media Engagement Strategies,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/social_media_engagement_strategies.md,Hier ist Ihre ChatGPT-Eingabeaufforderung:,AI 4 THOUGHT LEADERSHIP,Experte,"LinkedIn, Content, Analyse, Strategie",2025-12-24
Social Media Engagement Strategies,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/social_media_engagement_strategies.md,Hier ist Ihre ChatGPT-Eingabeaufforderung:,AI 4 THOUGHT LEADERSHIP,Experte,"LinkedIn, Content, Analyse, Strategie",2025-12-24
Social Media Growth Plan,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/social_media_growth_plan.md,"Erstelle einen umfassenden Plan zur Einrichtung einer erfolgreichen Social-Media-Seite mit Fokus auf das Teilen meiner persönlichen Interessen und nutze KI-Technologien, um...",AI 4 THOUGHT LEADERSHIP,Experte,"Content, Analyse, Strategie",2025-12-24
Social Media Growth Plan,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/social_media_growth_plan.md,"Erstelle einen umfassenden Plan zur Einrichtung einer erfolgreichen Social-Media-Seite mit Fokus auf das Teilen meiner persönlichen Interessen und nutze KI-Technologien, um...",AI 4 THOUGHT LEADERSHIP,Experte,"Content, Analyse, Strategie",2025-12-24
Social Media Strategy,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/Social%20Media%20Strategy.md,"""Ich bin ein Online-Englischlehrer, der eine Akademie betreibt, und muss mindestens 50 Schüler gewinnen. Meine Schüler sind Kinder im Alter von 7 bis 14 Jahren, aber meine...",AI 4 KIDS,Profi,"Content, Script, Kids, Strategie",2025-12-24
Social Media Strategy,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/en/Social%20Media%20Strategy.md,"""I am an online English teacher running an academy and need to attract at least 50 students. My students are children aged 7 to 14, but my primary clients are their parents. I...",AI 4 KIDS,Profi,"Content, Script, Kids, Strategie",2025-12-24
Social Media Strategy,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_kids/Social%20Media%20Strategy.md,"""Ich bin ein Online-Englischlehrer, der eine Akademie betreibt, und muss mindestens 50 Schüler gewinnen. Meine Schüler sind Kinder im Alter von 7 bis 14 Jahren, aber meine...",AI 4 KIDS,Profi,"Content, Script, Kids, Strategie",2025-12-24
Social Media Strategy For Animators,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/social_media_strategy_for_animators.md,"Erstelle eine umfassende Strategie, um einem Animator, der sich auf Musikvideos spezialisiert hat, dabei zu helfen, mehr Musiker und potenzielle Kunden auf ihre...",AI 4 WORK,Profi,"Content, Analyse, Strategie",2025-12-24
Social Media Strategy For Animators,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/social_media_strategy_for_animators.md,"Erstelle eine umfassende Strategie, um einem Animator, der sich auf Musikvideos spezialisiert hat, dabei zu helfen, mehr Musiker und potenzielle Kunden auf ihre...",AI 4 WORK,Profi,"Content, Analyse, Strategie",2025-12-24
Social Media Strategy For Law Firms,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/social_media_strategy_for_law_firms.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 THOUGHT LEADERSHIP,Experte,"LinkedIn, Content, Analyse, Strategie",2025-12-24
Social Media Strategy For Law Firms,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/social_media_strategy_for_law_firms.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 THOUGHT LEADERSHIP,Experte,"LinkedIn, Content, Analyse, Strategie",2025-12-24
Social-Media-Kampagne für Personal Trainer,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/de/ai4_content/Social%20Media%20Campaign%20for%20Personal%20Trainer.md,"Erstelle eine überzeugende, professionell formulierte Social-Media-Promotionskampagne für einen Personal Trainer, dessen Kundschaft überwiegend Ozempic nutzt. Ziel ist es, neue...",AI 4 THOUGHT LEADERSHIP,Experte,"LinkedIn, Training, Content",2025-12-24
Social-Media-Strategie,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/de/ai4_content/Social%20Media%20Strategy.md,"""Ich bin Online-Englischlehrerin und betreibe eine Akademie. Ich möchte mindestens 50 Schülerinnen und Schüler gewinnen. Meine Schülerinnen und Schüler sind 7 bis 14 Jahre alt,...",AI 4 THOUGHT LEADERSHIP,Experte,"Content, Script, Kids, Strategie",2025-12-24
Solo Travel Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/solo_travel_guide.md,"Erstelle einen umfassenden Leitfaden zum Solo-Reisen, der einem Reisenden hilft zu entscheiden, wohin er gehen und wann er basierend auf Faktoren wie Klima, Events und...",AI 4 WORK,Profi,Safety,2025-12-24
Solo Travel Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/solo_travel_guide.md,"Erstelle einen umfassenden Leitfaden zum Solo-Reisen, der einem Reisenden hilft zu entscheiden, wohin er gehen und wann er basierend auf Faktoren wie Klima, Events und...",AI 4 WORK,Profi,Safety,2025-12-24
Songwriting Success Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/songwriting_success_guide.md,"Erstelle einen detaillierten Leitfaden, um ein erfolgreicher Songwriter in der Musikindustrie zu werden, speziell im Vereinigten Königreich. Strukturiere deine Antwort so, dass...",AI 4 THOUGHT LEADERSHIP,Profi,"Training, Reporting, SOP, Strategie, Workshop",2025-12-24
Songwriting Success Guide,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_thought_leadership/songwriting_success_guide.md,"Erstelle einen detaillierten Leitfaden, um ein erfolgreicher Songwriter in der Musikindustrie zu werden, speziell im Vereinigten Königreich. Strukturiere deine Antwort so, dass...",AI 4 THOUGHT LEADERSHIP,Profi,"Training, Reporting, SOP, Strategie, Workshop",2025-12-24
SOP Generator,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/03_sop_generator.md,"Macht aus Chaos einen Standardprozess, den Teams wirklich nutzen.",AI 4 WORK,Einsteiger,"Automation, Prozesse, Template, SOP",2025-12-24
SOP Generator,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/03_sop_generator.md,"Macht aus Chaos einen Standardprozess, den Teams wirklich nutzen.",AI 4 WORK,Einsteiger,"Automation, Prozesse, Template, SOP",2025-12-24
Spatial Lab Discussion Points,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/spatial_lab_discussion_points.md,"Ich treffe heute Matt Forrest, um zu erkunden, wie ich seine Dienste zum Lernen und Erstellen einer App in der Geospatial-Branche nutzen kann. Ich bin sowohl Gründer als auch...",AI 4 WORK,Einsteiger,"Training, Prozesse, Content, Finance, Workshop",2025-12-24
Spatial Lab Discussion Points,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/spatial_lab_discussion_points.md,"Ich treffe heute Matt Forrest, um zu erkunden, wie ich seine Dienste zum Lernen und Erstellen einer App in der Geospatial-Branche nutzen kann. Ich bin sowohl Gründer als auch...",AI 4 WORK,Einsteiger,"Training, Prozesse, Content, Finance, Workshop",2025-12-24
Sponsorship Request Letter,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/legacy_translated/sponsorship_request_letter.md,"Erstelle einen Sponsoring-Anfrage-Brief zur Unterstützung der Uniformkosten für ein Team von 12 Darts-Spielern, die an der Arabian Bullseye Championship Season 2 teilnehmen....",AI 4 WORK,Profi,"Content, Finance",2025-12-24
Sponsorship Request Letter,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_work/sponsorship_request_letter.md,"Erstelle einen Sponsoring-Anfrage-Brief zur Unterstützung der Uniformkosten für ein Team von 12 Darts-Spielern, die an der Arabian Bullseye Championship Season 2 teilnehmen....",AI 4 WORK,Profi,"Content, Finance",2025-12-24
Stakeholder-Messaging Pack,https://raw.githubusercontent.com/janafattah/alphamint-prompts/main/library/de/ai4_enablement/02_stakeholder_messaging_pack.md,"Erstellt klare Botschaften für Vorstand, Führungskräfte, Mitarbeitende, IT/Compliance.",AI 4 ENABLEMENT,Experte,"Training, Adoption, Stakeholder",2025-12-24
